customer_id,snapshot_date,recency_days,tenure_days,relationship_days,freq_90d,freq_180d,freq_365d,freq_trend,monetary_90d,monetary_365d,avg_txn_size,gap_mean_days,gap_std_days,avg_delay_days,max_delay_days,delay_trend,on_time_ratio,bounced_check_rate,bounced_check_count,days_since_last_bounce,collection_completeness,crm_collection_pressure,credit_limit,payment_terms_days,wallet_share,wallet_share_trend,competitor_diversity,nunique_product_365d,nunique_group_365d,dev_request_count,dev_approved_ratio,dev_rejected_ratio,crm_sample_requests,cash_ratio_365d,cash_ratio_trend,avg_margin_pct,return_rate,complaint_count_365d,critical_complaint_count,unresolved_complaints,crm_quality_issues,crm_interaction_count,segment_A,segment_B,has_collection_history,has_wallet_data,has_margin_data,y_retention,y_collection,y_loyalty
C_051392,2021-09-01,212,436,436,0,0,1,0,0.0,450.0,450.0,224.0,,30.666666666666668,51.0,41.5,0.0,0.0,0,9999,23.936711111111112,1,16000.0,0,0.0,0.0,2,1,1,0,0.0,0.0,0,1.0,0.0,,0.0,0,0,0,0,2,0,0,1,1,0,0,,0.0
C_129349,2021-09-01,478,478,478,0,0,0,0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,1.0,1,478,,0,80000.0,0,0.0,0.0,2,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,0,0,1,1,0,0,,0.0
C_633514,2021-09-01,37,156,156,1,9,9,-7,14982.5,51434.19,5143.419,17.0,23.515952032609693,14.1,40.0,0.0,0.1,0.0,0,9999,1.0,1,79000.0,0,0.0,-0.32999949230847325,1,7,2,0,0.0,0.0,0,1.0,0.0,0.05229822495154153,0.0,0,0,0,0,4,0,0,1,1,1,1,0.0,0.20333265267922473
C_820281,2021-09-01,86,562,562,1,7,9,-5,286195.47,2007444.06,182494.91454545455,47.6,63.79864157383499,19.666666666666668,48.0,-13.942857142857143,0.0,0.08333333333333333,1,86,1.0803061431261003,1,504000.0,0,0.0,0.0,1,2,1,0,0.0,0.0,0,0.2727272727272727,0.0,0.03487950579359048,0.0,0,0,0,0,5,1,0,1,1,1,0,,0.0
C_239085,2021-09-01,401,569,569,0,0,0,0,0.0,0.0,0.0,56.0,67.50555532695068,18.2,45.0,0.0,0.0,0.0,0,9999,,0,394000.0,0,0.0,0.0,1,0,0,1,0.0,1.0,0,,0.0,,0.0,0,0,0,0,0,0,0,1,1,0,0,,0.0
C_575212,2021-09-01,114,268,268,0,1,2,-1,0.0,2167688.03,1083844.015,154.0,,37.5,39.0,0.0,0.0,0.0,0,9999,0.9215407486473042,1,1658000.0,0,0.0,0.0,1,2,1,0,0.0,0.0,1,1.0,0.0,,0.0,0,0,0,1,5,0,0,1,1,0,0,,0.0
C_312584,2021-09-01,184,184,184,0,0,1,0,0.0,46298.05,15432.683333333334,,,1.5,3.0,0.0,0.5,0.0,0,9999,1.0,0,70000.0,0,0.0,0.0,1,1,1,0,0.0,0.0,1,1.0,0.0,0.11567982456140356,0.0,1,0,0,3,6,0,0,1,1,1,0,,0.0
C_287115,2021-09-01,352,366,366,0,0,1,0,0.0,8728.82,4364.41,14.0,,35.333333333333336,41.0,7.0,0.0,0.0,0,9999,1.670637039141602,0,14000.0,0,0.0,0.0,2,2,1,0,0.0,0.0,1,1.0,0.0,-0.021566705284734,0.0,0,0,0,1,5,1,0,1,1,1,0,,0.0
C_193151,2021-09-01,380,534,534,0,0,0,0,0.0,0.0,0.0,77.0,89.09545442950498,10.0,31.0,0.0,0.5,0.0,0,9999,,1,728000.0,0,0.0,0.0,2,0,0,1,0.0,0.0,0,,0.0,,0.0,0,0,0,0,2,0,1,1,1,0,0,,0.0
C_490597,2021-09-01,373,373,373,0,0,0,0,0.0,0.0,0.0,,,10.0,12.0,0.0,0.0,0.0,0,9999,,0,187000.0,0,0.0,0.0,2,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,5,0,1,1,1,0,0,,0.0
C_704122,2021-09-01,555,555,555,0,0,0,0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0,9999,,0,30000.0,0,0.0,0.0,2,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,0,0,1,1,0,0,,0.0
C_535492,2021-09-01,93,247,247,0,1,2,-1,0.0,44408.93,11102.2325,154.0,,44.0,49.0,0.0,0.0,0.0,0,9999,1.0,0,45000.0,0,0.0,0.0,2,2,1,0,0.0,0.0,0,1.0,0.0,0.08304911323328781,0.0,0,0,0,3,5,0,0,1,1,1,0,,0.0
C_335730,2021-09-01,422,534,534,0,0,0,0,0.0,0.0,0.0,37.333333333333336,28.29016319029166,8.25,20.0,0.0,0.5,0.0,0,9999,,0,1951000.0,0,0.0,0.0,2,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,0,0,1,1,0,0,,0.0
C_709044,2021-09-01,191,191,191,0,0,1,0,0.0,29025.85,29025.85,,,46.0,52.0,0.0,0.0,0.0,0,9999,1.0,2,44000.0,0,0.0,0.0,2,1,1,0,0.0,0.0,0,1.0,0.0,0.14844518423242786,0.0,0,0,0,2,6,0,1,1,1,1,0,,0.0
C_585944,2021-09-01,72,569,569,1,2,3,0,156900.79,458973.92000000004,114743.48000000001,165.66666666666666,112.291287878149,20.5,41.0,-27.333333333333336,0.0,0.0,0,9999,1.3025844039243013,0,453000.0,0,0.0,0.0,2,2,2,0,0.0,0.0,0,1.0,0.0,0.07213996376335516,0.0,0,0,0,2,6,1,0,1,1,1,0,,0.0
C_054737,2021-09-01,65,79,79,2,2,2,2,185846.89,185846.89,61948.96333333334,14.0,,31.0,48.0,0.0,0.0,0.0,0,9999,1.0,0,220000.0,30,0.0,0.0,1,2,1,0,0.0,0.0,3,0.0,0.0,,0.0,0,0,0,0,5,0,1,1,1,0,0,,0.0
C_658292,2021-09-01,128,128,128,0,1,1,-1,0.0,5415.63,1805.21,,,16.0,16.0,0.0,0.0,0.0,0,9999,1.0,0,9000.0,0,0.0,0.0,1,3,1,0,0.0,0.0,0,1.0,0.0,,0.0,0,0,0,2,7,0,0,1,1,0,0,,0.0
C_944253,2021-09-01,282,555,555,0,0,5,0,0.0,510056.52999999997,36432.60928571429,91.0,99.24212815130478,38.77777777777778,54.0,-4.142857142857146,0.0,0.0,0,9999,1.342698484813046,2,431000.0,0,0.0,0.0,1,4,2,0,0.0,0.0,0,1.0,0.0,0.16082767075911608,0.0,0,0,0,0,4,1,0,1,1,1,0,,0.0
C_666149,2021-09-01,93,100,100,0,2,2,-2,0.0,5872.41,1468.1025,7.0,,35.0,48.0,0.0,0.0,0.0,0,9999,1.0,0,7000.0,0,0.0,0.0,2,4,3,0,0.0,0.0,0,1.0,0.0,0.06449078703042423,0.0,0,0,0,0,6,1,0,1,1,1,0,,0.0
C_431599,2021-09-01,2,79,79,2,2,2,2,726870.58,726870.58,242290.19333333333,77.0,,36.0,47.0,0.0,0.0,0.0,0,9999,1.0000000000000002,0,1191000.0,0,0.4800006263873501,0.48000062638735,2,1,1,0,0.0,0.0,0,1.0,0.0,,0.0,0,0,0,0,0,0,1,1,1,0,1,0.0,0.21333313337257565
C_258818,2021-09-01,2,58,58,3,3,3,3,527677.6,527677.6,75382.51428571428,28.0,0.0,21.666666666666668,45.0,0.0,0.3333333333333333,0.0,0,9999,1.0,0,748000.0,30,0.2599998779200009,-0.27999989076718323,2,1,1,0,0.0,0.0,0,0.2857142857142857,0.0,,0.0,0,0,0,2,3,0,0,1,1,0,1,0.0,0.22333331173081536
C_070712,2021-09-01,9,9,9,1,1,1,1,59198.81,59198.81,19732.936666666665,,,30.0,30.0,0.0,0.0,0.0,0,9999,1.0,0,293000.0,0,0.4500034780189204,0.45000347801892027,1,3,1,0,0.0,0.0,0,1.0,0.0,,0.0,0,0,0,0,0,0,0,1,1,0,1,1.0,0.5566670080073854
C_943415,2021-09-01,142,142,142,0,1,1,-1,0.0,12815.810000000001,6407.905000000001,,,18.0,18.0,0.0,0.0,0.0,0,9999,0.9999999999999999,2,20000.0,0,0.0,0.0,1,1,1,0,0.0,0.0,0,1.0,0.0,,0.0,0,0,0,3,5,0,0,1,1,0,0,,0.0
C_734316,2021-09-01,562,562,562,0,0,0,0,0.0,0.0,0.0,,,29.0,29.0,0.0,0.0,0.0,0,9999,,0,94000.0,0,0.0,0.0,1,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,0,0,1,1,0,0,,0.0
C_352740,2021-09-01,541,541,541,0,0,0,0,0.0,0.0,0.0,,,12.0,12.0,0.0,0.0,0.0,0,9999,,0,282000.0,0,0.0,0.0,2,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,0,1,1,1,0,0,,0.0
C_730316,2021-09-01,429,429,429,0,0,0,0,0.0,0.0,0.0,,,1.0,2.0,0.0,0.5,0.0,0,9999,,0,5000.0,45,0.0,0.0,2,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,1,0,0,1,1,0,0,,0.0
C_625486,2021-09-01,121,198,198,0,2,3,-2,0.0,616970.92,88138.70285714287,38.5,44.54772721475249,8.0,23.0,0.0,0.25,0.0,0,9999,1.0,0,589000.0,0,0.0,0.0,1,4,1,0,0.0,0.0,1,1.0,0.0,0.06443801708481862,0.0,0,0,0,1,5,1,0,1,1,1,0,,0.0
C_257260,2021-09-01,2,23,23,2,2,2,2,15846.16,15846.16,5282.053333333333,21.0,,20.0,20.0,0.0,0.0,0.0,0,9999,0.14745654467707003,0,21000.0,0,0.7400199600798404,0.7400199600798402,2,3,1,0,0.0,0.0,0,1.0,0.0,,0.0,0,0,0,0,1,0,1,1,1,0,0,,0.0
C_507964,2021-09-01,9,44,44,4,4,4,4,496801.93,496801.93,99360.386,17.5,4.949747468305833,15.25,28.0,0.0,0.25,0.0,0,9999,0.7469491916023756,0,1112000.0,30,0.650002794909538,0.31000318944132743,1,2,1,0,0.0,0.0,0,0.0,0.0,0.06639446917327647,0.0,1,1,0,0,0,1,0,1,1,1,1,1.0,0.43666654010081646
C_218295,2021-09-01,58,296,296,1,2,4,0,31496.98,167912.31,18656.923333333332,79.33333333333333,28.290163190291665,22.6,37.0,0.0,0.0,0.0,0,9999,1.0,0,656000.0,0,0.0,-0.47000430045871555,2,5,1,0,0.0,0.0,0,1.0,0.0,0.11410628966908644,0.0,0,0,0,0,0,0,0,1,1,1,1,0.0,0.2133331189228015
C_931525,2021-09-01,93,149,149,0,2,2,-2,0.0,184868.13,30811.355,56.0,,31.0,39.0,0.0,0.0,0.3333333333333333,1,93,1.0,1,143000.0,0,0.0,0.0,2,1,1,0,0.0,0.0,0,1.0,0.0,0.05651783782975267,0.0,0,0,0,1,5,1,0,1,1,1,0,,0.0
C_954849,2021-09-01,128,128,128,0,1,1,-1,0.0,64925.88999999999,21641.96333333333,,,14.0,14.0,0.0,0.0,0.0,0,9999,1.0000000000000002,0,98000.0,0,0.0,0.0,2,1,1,0,0.0,0.0,0,1.0,0.0,0.17249058804814676,0.0,0,0,0,0,5,0,0,1,1,1,0,,0.0
C_086972,2021-09-01,576,583,583,0,0,0,0,0.0,0.0,0.0,7.0,,22.0,22.0,0.0,0.0,0.0,0,9999,,0,536000.0,0,0.0,0.0,2,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,0,0,1,1,0,0,,0.0
C_565037,2021-09-01,100,429,429,0,1,1,-1,0.0,8266.7,8266.7,329.0,,14.0,25.0,-22.0,0.0,0.0,0,9999,1.0928653513493898,0,13000.0,0,0.0,0.0,2,1,1,0,0.0,0.0,0,1.0,0.0,,0.0,0,0,0,0,0,0,1,1,1,0,0,,0.0
C_638314,2021-09-01,191,548,548,0,0,3,0,0.0,30486.79,10162.263333333334,119.0,101.68087332433765,20.4,46.0,24.833333333333332,0.0,0.0,0,9999,1.060916219779124,0,21000.0,0,0.0,0.0,2,3,1,0,0.0,0.0,0,1.0,0.0,0.04891772603939657,0.0,0,0,0,0,2,1,0,1,1,1,0,,0.0
C_876791,2021-09-01,149,149,149,0,1,1,-1,0.0,171214.1,85607.05,,,21.5,26.0,0.0,0.0,0.0,0,9999,1.0,1,257000.0,0,0.0,0.0,1,2,1,0,0.0,0.0,1,1.0,0.0,0.06457485542942816,0.0,0,0,0,0,5,1,0,1,1,1,0,,0.0
C_515250,2021-09-01,2,2,2,1,1,1,1,68127.14,68127.14,6193.376363636364,,,27.0,27.0,0.0,0.0,0.0,0,9999,1.0,0,103000.0,0,0.7199978224774762,0.7199978224774761,2,6,1,0,0.0,0.0,0,1.0,0.0,,0.0,0,0,0,0,0,0,0,1,1,0,0,,0.0
C_091932,2021-09-01,443,443,443,0,0,0,0,0.0,0.0,0.0,,,26.0,26.0,0.0,0.0,0.0,0,9999,,0,59000.0,0,0.0,0.0,1,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,0,0,1,1,0,0,,0.0
C_785037,2021-09-01,226,226,226,0,0,1,0,0.0,2538.76,2538.76,,,16.5,32.0,0.0,0.0,0.0,0,9999,1.0,0,5000.0,0,0.0,0.0,2,1,1,0,0.0,0.0,1,1.0,0.0,,0.0,0,0,0,1,5,0,1,1,1,0,0,,0.0
C_824449,2021-09-01,240,240,240,0,0,1,0,0.0,26206.18,26206.18,,,8.0,8.0,0.0,0.0,0.0,0,9999,1.0,0,40000.0,0,0.0,0.0,1,1,1,0,0.0,0.0,0,1.0,0.0,,0.0,0,0,0,1,5,1,0,1,1,0,0,,0.0
C_979950,2021-09-01,247,247,247,0,0,2,0,0.0,2362.31,1181.155,,,27.666666666666668,40.0,0.0,0.0,0.0,0,9999,1.0,0,5000.0,0,0.0,0.0,2,1,1,0,0.0,0.0,1,1.0,0.0,,0.0,0,0,0,1,5,1,0,1,1,0,0,,0.0
C_467314,2021-09-01,422,569,569,0,0,0,0,0.0,0.0,0.0,36.75,46.56447143477525,36.333333333333336,53.0,0.0,0.0,0.0,0,9999,,0,433000.0,0,0.0,0.0,1,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,1,0,0,1,0,1,1,0,0,,0.0
C_016617,2021-09-01,254,562,562,0,0,1,0,0.0,259587.71,86529.23666666666,61.6,73.31643744754652,34.2,49.0,-16.5,0.0,0.0,0,9999,2.3714665074089987,0,4429000.0,0,0.0,0.0,2,2,1,0,0.0,0.0,0,1.0,0.0,0.1827265595454008,0.0,0,0,0,0,0,1,0,1,1,1,0,,0.0
C_097158,2021-09-01,387,408,408,0,0,0,0,0.0,0.0,0.0,21.0,,24.5,32.0,0.0,0.0,0.0,0,9999,,0,189000.0,0,0.0,0.0,2,0,0,0,0.0,0.0,1,,0.0,,0.0,0,0,0,0,3,0,0,1,1,0,0,,0.0
C_164510,2021-09-01,58,478,478,1,1,3,1,178458.91999999998,479423.68,95884.736,140.0,24.24871130596428,17.333333333333332,48.0,46.0,0.3333333333333333,0.0,0,9999,0.4515190613863712,0,270000.0,0,0.0,-0.2900001965370177,2,2,1,0,0.0,0.0,1,1.0,0.0,0.10608063327199894,0.0,0,0,0,0,4,1,0,1,1,1,0,,0.0
C_936530,2021-09-01,44,576,576,1,1,1,1,68593.73,68593.73,68593.73,532.0,,29.0,34.0,-10.0,0.0,0.0,0,9999,1.3980139292614646,1,103000.0,0,0.0,-0.6599953395645081,2,1,1,0,0.0,0.0,1,1.0,0.0,0.14853766397859441,0.0,0,0,0,1,3,0,0,1,1,1,0,,0.0
C_836682,2021-09-01,163,163,163,0,1,1,-1,0.0,485652.22000000003,121413.05500000001,,,30.0,30.0,0.0,0.0,0.0,0,9999,0.9999999999999999,0,729000.0,0,0.0,0.0,2,1,1,0,0.0,0.0,0,1.0,0.0,0.12789659845955506,0.0,0,0,0,0,6,0,1,1,1,1,0,,0.0
C_433939,2021-09-01,359,436,436,0,0,1,0,0.0,129068.05,129068.05,25.666666666666668,26.501572280401277,18.5,32.0,-0.6000000000000014,0.16666666666666666,0.0,0,9999,4.071721932732384,1,281000.0,0,0.0,0.0,2,1,1,0,0.0,0.0,1,1.0,0.0,-0.014865883873747663,0.0,0,0,0,0,3,0,1,1,1,1,1,0.0,0.2366662026488093
C_755148,2021-09-01,2,2,2,1,1,1,1,731316.04,731316.04,91414.505,,,24.0,29.0,0.0,0.0,0.0,0,9999,1.0,0,1097000.0,0,0.4299996689509054,0.4299996689509053,2,1,1,0,0.0,0.0,0,1.0,0.0,,0.0,0,0,0,0,0,1,0,1,1,0,1,1.0,0.3933341983562207
C_395264,2021-09-01,23,86,86,2,2,2,2,1300722.45,1300722.45,650361.225,63.0,,29.0,38.0,0.0,0.0,0.3333333333333333,1,86,1.0,0,1076000.0,0,0.5400001531546018,0.5400001531546017,1,1,1,0,0.0,0.0,0,1.0,0.0,,0.0,0,0,0,1,3,1,0,1,1,0,0,,0.0
C_980741,2021-09-01,450,450,450,0,0,0,0,0.0,0.0,0.0,,,2.0,2.0,0.0,0.0,0.0,0,9999,,0,9000.0,0,0.0,0.0,2,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,0,1,1,1,0,0,,0.0
C_455087,2021-09-01,212,422,422,0,0,3,0,0.0,706382.2,141276.44,52.5,45.1848057057532,29.833333333333332,48.0,23.000000000000004,0.0,0.0,0,9999,1.5201416881682468,0,516000.0,0,0.0,0.0,1,1,1,0,0.0,0.0,0,1.0,0.0,,0.0,0,0,0,3,5,1,0,1,1,0,0,,0.0
C_978571,2021-09-01,576,576,576,0,0,0,0,0.0,0.0,0.0,,,17.0,17.0,0.0,0.0,0.0,0,9999,,0,8000.0,0,0.0,0.0,2,0,0,1,0.0,1.0,0,,0.0,,0.0,0,0,0,0,0,1,0,1,1,0,0,,0.0
C_183105,2021-09-01,16,359,359,1,2,3,0,305180.04000000004,643543.8,71504.86666666667,171.5,24.748737341529164,39.666666666666664,48.0,0.0,0.0,0.0,0,9999,1.0,0,1353000.0,45,0.36,0.35999999999999993,2,1,1,0,0.0,0.0,0,1.0,0.0,0.1415480600506921,0.0,0,0,0,0,2,0,1,1,1,1,1,1.0,0.13333353345120277
C_733251,2021-09-01,513,513,513,0,0,0,0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0,9999,,0,400000.0,0,0.0,0.0,2,0,0,1,0.0,1.0,0,,0.0,,0.0,0,0,0,0,0,0,0,0,1,0,0,,0.0
C_009817,2021-09-01,408,408,408,0,0,0,0,0.0,0.0,0.0,,,27.5,34.0,0.0,0.0,0.0,0,9999,,0,35000.0,0,0.0,0.0,2,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,1,1,0,1,1,1,0,0,,0.0
C_671162,2021-09-01,86,86,86,1,1,1,1,74346.55,74346.55,37173.275,,,33.0,33.0,0.0,0.0,0.0,0,9999,1.0,1,112000.0,0,0.0,0.0,2,1,1,0,0.0,0.0,1,1.0,0.0,0.08851647733663244,0.0,0,0,0,0,6,1,0,1,1,1,0,,0.0
C_412212,2021-09-01,114,513,513,0,1,1,-1,0.0,35709.44,35709.44,399.0,,28.5,45.0,-33.0,0.0,0.0,0,9999,8.63702175111119,0,410000.0,0,0.0,0.0,1,1,1,0,0.0,0.0,0,1.0,0.0,,0.0,0,0,0,0,1,0,0,1,1,0,0,,0.0
C_776671,2021-09-01,555,583,583,0,0,0,0,0.0,0.0,0.0,28.0,,25.0,37.0,0.0,0.0,0.0,0,9999,,0,58000.0,0,0.0,0.0,2,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,0,1,1,1,0,0,,0.0
C_589205,2021-09-01,65,149,149,1,3,3,-1,76551.2,217723.16999999998,72574.39,42.0,19.79898987322333,19.0,47.0,0.0,0.3333333333333333,0.0,0,9999,1.0,0,115000.0,0,0.0,0.0,1,1,1,0,0.0,0.0,2,1.0,0.0,0.018859867625079903,0.06999387630128598,0,0,0,0,6,0,0,1,1,1,0,,0.0
C_883391,2021-09-01,373,373,373,0,0,0,0,0.0,0.0,0.0,,,39.0,39.0,0.0,0.0,0.0,0,9999,,0,13000.0,0,0.0,0.0,2,0,0,0,0.0,0.0,0,,0.0,,0.0,1,0,0,1,4,1,0,1,1,0,0,,0.0
C_015045,2021-09-01,219,219,219,0,0,1,0,0.0,2483.46,2483.46,,,18.0,18.0,0.0,0.0,0.0,0,9999,1.0,3,5000.0,0,0.0,0.0,2,1,1,0,0.0,0.0,1,1.0,0.0,,0.0,0,0,0,0,5,0,1,1,1,0,0,,0.0
C_849859,2021-09-01,254,254,254,0,0,1,0,0.0,368811.4,368811.4,,,28.0,28.0,0.0,0.0,0.0,0,9999,1.0,0,554000.0,0,0.0,0.0,1,1,1,0,0.0,0.0,1,1.0,0.0,,0.0,0,0,0,0,5,0,0,1,1,0,0,,0.0
C_028208,2021-09-01,114,303,303,0,2,5,-2,0.0,11803.98,1686.282857142857,47.25,40.96644968751869,22.6,49.0,0.0,0.0,0.0,0,9999,0.6902307526783339,0,7000.0,0,0.0,0.0,2,4,2,0,0.0,0.0,1,1.0,0.0,0.1561489188136616,0.0,0,0,0,1,5,1,0,1,1,1,0,1.0,0.0
C_520232,2021-09-01,30,30,30,1,1,1,1,280817.07999999996,280817.07999999996,93605.69333333331,,,45.0,45.0,0.0,0.0,0.0,0,9999,1.0000000000000002,0,422000.0,30,0.6000009626353103,0.6000009626353102,1,1,1,0,0.0,0.0,0,0.0,0.0,0.10185555111643808,0.0,0,0,0,0,1,0,1,1,1,1,0,,0.0
C_544893,2021-09-01,345,408,408,0,0,1,0,0.0,21579.54,7193.18,63.0,,43.75,53.0,7.5,0.0,0.0,0,9999,1.4920915830457924,0,171000.0,0,0.0,0.0,2,2,1,0,0.0,0.0,0,1.0,0.0,0.11799977373006004,0.0,0,0,0,1,1,1,0,1,1,1,1,0.0,0.1500002785623952
C_334474,2021-09-01,16,16,16,1,1,1,1,583077.9199999999,583077.9199999999,145769.47999999998,,,44.0,44.0,0.0,0.0,0.0,0,9999,1.0000000000000002,0,7255000.0,0,0.6200000679165577,0.6200000679165575,2,1,1,0,0.0,0.0,0,1.0,0.0,,0.0,0,0,0,0,0,1,0,1,1,0,1,1.0,0.4066666831073804
C_479701,2021-09-01,23,23,23,1,1,1,1,7847.82,7847.82,7847.82,,,22.0,22.0,0.0,0.0,0.0,0,9999,1.0,0,17000.0,0,0.430004894762604,0.4300048947626039,2,1,1,0,0.0,0.0,0,1.0,0.0,,0.0,0,0,0,0,0,0,1,1,1,0,0,,0.0
C_172854,2021-09-01,121,520,520,0,1,1,-1,0.0,2766.62,2766.62,399.0,,20.5,39.0,37.0,0.0,0.0,0,9999,46.91926610810303,1,223000.0,0,0.0,0.0,2,1,1,0,0.0,0.0,0,1.0,0.0,0.04577928834015395,0.0,0,0,0,0,1,1,0,1,1,1,0,,0.0
C_152471,2021-09-01,184,254,254,0,0,6,0,0.0,110236.56,12248.506666666666,14.0,12.12435565298214,32.285714285714285,54.0,0.0,0.0,0.0,0,9999,0.9768552284287536,0,69000.0,30,0.0,0.0,2,4,1,0,0.0,0.0,0,0.3333333333333333,0.0,0.04289387223984779,0.0,1,0,0,2,5,1,0,1,1,1,0,,0.0
C_801352,2021-09-01,16,16,16,1,1,1,1,133700.24,133700.24,33425.06,,,,,0.0,0.0,0.0,0,9999,0.0,0,713000.0,0,0.4400003312382514,0.4400003312382513,2,4,1,0,0.0,0.0,0,1.0,0.0,,0.0,0,0,0,0,1,1,0,0,1,0,1,1.0,0.16666666666666666
C_889622,2021-09-01,499,499,499,0,0,0,0,0.0,0.0,0.0,,,45.0,45.0,0.0,0.0,0.0,0,9999,,0,259000.0,0,0.0,0.0,2,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,0,0,1,1,0,0,,0.0
C_382272,2021-09-01,23,415,415,1,1,1,1,3977.05,3977.05,1325.6833333333334,392.0,,24.5,28.0,-7.0,0.0,0.0,0,9999,1.0961667567669504,0,6000.0,0,0.4000000000000001,0.4,2,3,1,0,0.0,0.0,1,1.0,0.0,,0.0,0,0,0,0,4,0,1,1,1,0,0,0.0,0.0
C_242632,2021-09-01,317,380,380,0,0,1,0,0.0,76733.47,38366.735,63.0,,11.0,11.0,0.0,0.0,1.0,1,380,0.9170590095821288,0,116000.0,0,0.0,0.0,1,2,1,0,0.0,0.0,0,1.0,0.0,0.18867111781175955,0.0,0,0,0,1,6,0,0,1,1,1,0,,0.0
C_909337,2021-09-01,541,541,541,0,0,0,0,0.0,0.0,0.0,,,40.0,40.0,0.0,0.0,0.0,0,9999,,0,5000.0,0,0.0,0.0,1,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,0,1,1,1,0,0,,0.0
C_769027,2021-09-01,72,142,142,1,3,3,-1,261100.88,675242.33,135048.466,35.0,9.899494936611665,14.666666666666666,37.0,0.0,0.0,0.0,0,9999,0.5754370878970221,0,431000.0,30,0.0,0.0,1,2,1,0,0.0,0.0,2,0.2,-0.3333333333333333,0.11924255783683914,0.0,0,0,0,0,6,0,0,1,1,1,0,,0.0
C_459713,2021-09-01,2,2,2,1,1,1,1,103593.37,103593.37,51796.685,,,44.0,44.0,0.0,0.0,0.0,0,9999,0.5400000019306255,0,1336000.0,0,0.7300044104393181,0.730004410439318,2,1,1,0,0.0,0.0,0,1.0,0.0,,0.0,0,0,0,0,0,1,0,1,1,0,1,1.0,0.09666670124565023
C_932097,2021-09-01,240,387,387,0,0,1,0,0.0,70407.81,35203.905,147.0,,35.5,47.0,-23.0,0.0,0.0,0,9999,1.271881911964028,0,106000.0,0,0.0,0.0,2,1,1,0,0.0,0.0,1,1.0,0.0,,0.0,0,0,0,1,5,1,0,1,1,0,0,,0.0
C_860828,2021-09-01,254,254,254,0,0,1,0,0.0,50325.89,50325.89,,,0.0,0.0,0.0,1.0,0.0,0,9999,1.0,0,259000.0,0,0.0,0.0,1,1,1,0,0.0,0.0,1,1.0,0.0,0.10378518720962028,0.0,0,0,0,1,5,0,0,1,1,1,0,,0.0
C_392933,2021-09-01,79,79,79,1,1,1,1,18817.27,18817.27,18817.27,,,,,0.0,0.0,0.0,0,9999,0.0,2,29000.0,0,0.0,0.0,1,1,1,0,0.0,0.0,0,1.0,0.0,,0.0,0,0,0,1,7,1,0,0,1,0,0,,0.0
C_420879,2021-09-01,44,555,555,1,3,3,-1,223481.92,670608.85,223536.28333333333,102.2,155.15701724382305,22.0,39.0,7.5,0.0,0.0,0,9999,1.432646377989196,1,348000.0,0,0.0,-0.3500003975605682,2,2,1,0,0.0,0.0,1,1.0,0.0,,0.0,0,0,0,0,2,0,1,1,1,0,0,,0.0
C_427824,2021-09-01,114,114,114,0,1,1,-1,0.0,93058.07,93058.07,,,16.0,16.0,0.0,0.0,0.0,0,9999,1.0,1,196000.0,0,0.0,0.0,2,1,1,0,0.0,0.0,0,1.0,0.0,,0.0,0,0,0,0,1,0,1,1,1,0,1,1.0,0.1466663340899454
C_806360,2021-09-01,261,261,261,0,0,1,0,0.0,98799.57,32933.19,,,19.0,19.0,0.0,0.0,0.0,0,9999,0.5200000364374054,0,149000.0,0,0.0,0.0,2,3,1,0,0.0,0.0,0,1.0,0.0,0.0945107398568019,0.0,0,0,0,0,5,0,0,1,1,1,0,,0.0
C_491950,2021-09-01,114,114,114,0,1,1,-1,0.0,128326.0,128326.0,,,28.0,28.0,0.0,0.0,0.0,0,9999,1.0,1,193000.0,0,0.0,0.0,1,1,1,0,0.0,0.0,2,1.0,0.0,-0.007347692824453122,0.0,0,0,0,0,5,0,0,1,1,1,0,,0.0
C_379035,2021-09-01,289,289,289,0,0,2,0,0.0,12880.4,6440.2,,,16.0,31.0,0.0,0.0,0.0,0,9999,1.0,0,14000.0,0,0.0,0.0,1,1,1,0,0.0,0.0,0,1.0,0.0,,0.0,0,0,0,0,5,0,0,1,1,0,0,,0.0
