sales_line_id,actual_unit_cost,returned_qty,returned_amount,cost_close_date
SL-00020925,248.14,0.0,0.0,2021-09-12
SL-00020926,131.23,0.0,0.0,2021-09-07
SL-00020932,60.15,0.0,0.0,2020-02-14
SL-00020934,255.35,0.0,0.0,2021-10-13
SL-00020935,635.66,0.0,0.0,2022-05-30
SL-00020942,133.59,0.0,0.0,2021-09-11
SL-00020945,68.5,0.0,0.0,2020-02-27
SL-00020948,80.69,0.0,0.0,2021-05-03
SL-00020949,147.18,0.0,0.0,2020-11-04
SL-00020955,250.76,0.0,0.0,2021-11-16
SL-00020958,92.63,0.0,0.0,2020-10-30
SL-00020960,73.12,0.0,0.0,2020-05-18
SL-00020961,425.56,0.0,0.0,2022-02-09
SL-00020964,148.38,0.0,0.0,2021-06-13
SL-00020970,433.71,0.0,0.0,2022-06-07
SL-00020975,136.91,0.0,0.0,2021-06-05
SL-00020980,401.46,0.0,0.0,2021-10-31
SL-00020983,118.03,0.0,0.0,2020-08-28
SL-00020984,152.94,0.0,0.0,2021-03-08
SL-00020985,333.74,0.0,0.0,2021-05-19
SL-00020991,117.62,0.0,0.0,2020-07-25
SL-00021004,226.48,0.0,0.0,2021-05-11
SL-00021005,658.84,0.0,0.0,2022-05-26
SL-00021009,86.38,0.0,0.0,2021-01-25
SL-00021011,165.02,0.0,0.0,2021-09-19
SL-00021012,147.96,0.0,0.0,2021-04-09
SL-00021014,146.45,0.0,0.0,2020-07-22
SL-00021015,61.69,0.0,0.0,2020-11-16
SL-00021020,199.09,0.0,0.0,2021-06-19
SL-00021025,429.04,211.37,105027.64,2022-01-11
SL-00021030,58.73,0.0,0.0,2020-05-31
SL-00021031,127.62,0.0,0.0,2021-09-10
SL-00021035,105.6,0.0,0.0,2020-06-18
SL-00021041,104.87,0.0,0.0,2020-08-26
SL-00021044,109.77,0.0,0.0,2021-01-10
SL-00021051,90.21,0.0,0.0,2020-04-06
SL-00021052,90.74,0.0,0.0,2021-02-13
SL-00021056,218.56,0.0,0.0,2021-07-09
SL-00021057,66.33,0.0,0.0,2020-03-18
SL-00021061,239.92,0.0,0.0,2021-05-25
SL-00021064,156.41,0.0,0.0,2021-01-16
SL-00021065,98.25,0.0,0.0,2020-08-31
SL-00021072,49.48,0.0,0.0,2020-07-30
SL-00021073,118.12,0.0,0.0,2020-09-08
SL-00021079,47.08,0.0,0.0,2020-05-31
SL-00021081,134.68,0.0,0.0,2021-04-15
SL-00021082,80.88,0.0,0.0,2020-10-31
SL-00021086,155.4,0.0,0.0,2021-10-24
SL-00021087,60.03,0.0,0.0,2020-06-02
SL-00021097,118.33,0.0,0.0,2020-09-25
SL-00021101,112.11,0.0,0.0,2020-06-29
SL-00021104,53.51,0.0,0.0,2021-06-10
SL-00021107,119.2,0.0,0.0,2020-12-12
SL-00021113,228.45,0.0,0.0,2021-07-19
SL-00021116,196.77,0.0,0.0,2021-10-08
SL-00021123,292.51,0.0,0.0,2021-11-14
SL-00021124,114.77,0.0,0.0,2020-07-24
SL-00021129,35.76,0.0,0.0,2020-08-29
SL-00021132,75.06,0.0,0.0,2020-11-24
SL-00021134,81.98,0.0,0.0,2021-05-06
SL-00021135,213.82,0.0,0.0,2021-10-16
SL-00021138,96.63,0.0,0.0,2020-02-09
SL-00021142,125.39,0.0,0.0,2020-03-29
SL-00021147,240.46,0.0,0.0,2021-10-14
SL-00021148,173.21,0.0,0.0,2021-01-22
SL-00021149,429.0,0.0,0.0,2021-12-08
SL-00021152,79.62,0.0,0.0,2020-04-10
SL-00021156,805.69,0.0,0.0,2022-04-16
SL-00021157,104.82,0.0,0.0,2021-07-19
SL-00021158,123.45,0.0,0.0,2020-08-27
SL-00021160,170.77,0.0,0.0,2021-03-09
SL-00021161,79.25,0.0,0.0,2020-12-13
SL-00021171,44.66,2.38,109.38,2020-08-08
SL-00021172,159.23,0.0,0.0,2021-01-18
SL-00021177,114.42,0.0,0.0,2021-08-19
SL-00021178,131.26,0.0,0.0,2020-07-28
SL-00021180,86.32,0.0,0.0,2020-04-28
SL-00021183,77.98,0.0,0.0,2020-08-20
SL-00021186,390.28,0.0,0.0,2021-12-26
SL-00021189,275.84,0.0,0.0,2021-11-05
SL-00021192,52.25,0.0,0.0,2021-04-28
SL-00021198,108.75,0.0,0.0,2020-08-18
SL-00021199,78.29,0.0,0.0,2020-08-06
SL-00021201,103.89,0.0,0.0,2020-05-25
SL-00021211,118.57,0.0,0.0,2020-11-03
SL-00021224,126.91,0.0,0.0,2021-03-05
SL-00021229,214.13,0.0,0.0,2021-07-19
SL-00021231,177.75,0.0,0.0,2021-07-28
SL-00021232,41.06,0.0,0.0,2020-09-14
SL-00021234,45.86,6.19,288.58,2020-03-07
SL-00021235,194.8,0.0,0.0,2021-05-27
SL-00021241,91.55,0.0,0.0,2020-11-24
SL-00021244,184.57,0.0,0.0,2021-04-24
SL-00021250,270.89,0.0,0.0,2021-11-01
SL-00021253,958.1,0.0,0.0,2022-06-01
SL-00021256,125.59,0.0,0.0,2020-06-06
SL-00021259,49.87,0.0,0.0,2020-10-15
SL-00021260,185.89,0.0,0.0,2021-08-10
SL-00021261,209.13,0.96,242.62,2021-08-19
SL-00021270,172.6,0.0,0.0,2021-09-01
SL-00021271,163.73,0.0,0.0,2021-10-04
SL-00021275,79.87,0.0,0.0,2020-07-12
SL-00021276,139.78,0.0,0.0,2020-10-30
SL-00021282,159.5,0.0,0.0,2021-05-27
SL-00021286,38.69,0.0,0.0,2020-09-11
SL-00021287,70.2,9.31,753.92,2020-07-19
SL-00021288,86.9,0.0,0.0,2020-09-23
SL-00021292,89.14,0.0,0.0,2020-05-23
SL-00021297,122.65,0.0,0.0,2020-11-25
SL-00021298,428.52,0.0,0.0,2022-02-03
SL-00021299,108.27,0.0,0.0,2021-08-24
SL-00021300,101.2,0.0,0.0,2020-06-23
SL-00021301,99.55,0.0,0.0,2020-03-22
SL-00021304,95.73,0.0,0.0,2020-09-16
SL-00021311,75.39,0.0,0.0,2021-01-19
SL-00021312,170.62,0.0,0.0,2021-09-23
SL-00021316,301.37,0.0,0.0,2021-11-19
SL-00021317,203.02,0.0,0.0,2020-11-29
SL-00021322,137.17,0.0,0.0,2020-12-31
SL-00021323,128.61,0.0,0.0,2020-12-15
SL-00021324,188.99,0.0,0.0,2020-11-07
SL-00021327,47.27,0.0,0.0,2020-03-23
SL-00021329,1137.25,0.0,0.0,2022-04-20
SL-00021336,87.36,0.0,0.0,2020-04-15
SL-00021338,241.74,0.0,0.0,2021-09-16
SL-00021344,138.19,0.0,0.0,2020-10-20
SL-00021345,81.98,0.0,0.0,2021-05-09
SL-00021349,201.73,0.0,0.0,2021-09-04
SL-00021353,100.42,0.0,0.0,2020-03-26
SL-00021355,110.07,0.0,0.0,2020-08-15
SL-00021356,118.79,0.0,0.0,2020-08-17
SL-00021358,447.45,0.0,0.0,2021-12-22
SL-00021359,361.79,0.0,0.0,2021-11-26
SL-00021361,101.56,0.0,0.0,2020-01-14
SL-00021364,87.14,0.0,0.0,2021-03-26
SL-00021365,111.47,0.0,0.0,2020-10-07
SL-00021372,212.17,0.0,0.0,2021-04-03
SL-00021373,129.95,0.0,0.0,2021-07-05
SL-00021376,77.92,0.0,0.0,2020-07-03
SL-00021379,437.65,0.0,0.0,2021-12-26
SL-00021383,103.1,0.0,0.0,2020-05-22
SL-00021385,70.46,0.0,0.0,2020-11-04
SL-00021386,87.07,0.0,0.0,2021-05-24
SL-00021388,120.83,0.0,0.0,2020-08-11
SL-00021389,613.33,0.0,0.0,2022-05-08
SL-00021392,145.34,0.0,0.0,2020-10-25
SL-00021393,81.91,0.0,0.0,2020-04-07
SL-00021398,534.01,0.0,0.0,2021-12-27
SL-00021399,130.07,0.0,0.0,2021-09-29
SL-00021406,378.48,0.0,0.0,2021-12-27
SL-00021407,434.26,0.0,0.0,2021-11-17
SL-00021409,73.18,0.0,0.0,2020-07-10
SL-00021411,379.49,0.0,0.0,2021-11-04
SL-00021412,192.4,0.0,0.0,2021-08-10
SL-00021417,466.92,0.0,0.0,2021-12-11
SL-00021421,37.34,0.0,0.0,2020-03-23
SL-00021424,180.26,0.0,0.0,2020-12-04
SL-00021425,73.04,0.0,0.0,2020-09-20
SL-00021433,284.55,0.0,0.0,2021-11-02
SL-00021436,108.41,0.0,0.0,2020-03-13
SL-00021439,141.79,0.0,0.0,2021-03-10
SL-00021442,108.84,0.0,0.0,2020-07-20
SL-00021443,814.5,0.0,0.0,2022-04-27
SL-00021447,68.8,0.0,0.0,2020-11-12
SL-00021448,765.24,0.0,0.0,2022-06-18
SL-00021453,484.07,0.0,0.0,2022-05-14
SL-00021456,177.92,0.0,0.0,2020-12-22
SL-00021458,265.71,0.0,0.0,2021-12-12
SL-00021459,119.21,0.0,0.0,2021-04-23
SL-00021460,287.3,0.0,0.0,2021-11-02
SL-00021463,75.62,0.0,0.0,2020-04-12
SL-00021464,121.67,0.0,0.0,2020-08-26
SL-00021465,66.24,0.0,0.0,2020-10-23
SL-00021471,136.45,0.0,0.0,2020-10-26
SL-00021482,154.24,0.0,0.0,2021-07-25
SL-00021483,193.98,0.0,0.0,2021-05-04
SL-00021485,382.54,0.0,0.0,2021-12-09
SL-00021488,200.26,0.0,0.0,2021-04-02
SL-00021490,439.04,0.0,0.0,2022-06-13
SL-00021495,39.64,0.0,0.0,2020-08-28
SL-00021496,66.49,0.0,0.0,2021-08-25
SL-00021500,47.8,0.0,0.0,2020-06-19
SL-00021505,151.39,0.0,0.0,2021-01-01
SL-00021510,240.1,0.0,0.0,2021-09-19
SL-00021511,188.26,0.0,0.0,2021-03-09
SL-00021522,75.14,0.0,0.0,2020-05-03
SL-00021523,405.13,0.0,0.0,2022-03-04
SL-00021525,114.36,0.0,0.0,2020-01-29
SL-00021526,163.17,0.0,0.0,2020-10-26
SL-00021528,221.33,0.0,0.0,2021-10-26
SL-00021533,198.58,0.0,0.0,2021-11-16
SL-00021534,165.93,0.0,0.0,2021-04-01
SL-00021538,110.65,0.0,0.0,2020-05-04
SL-00021539,139.16,0.0,0.0,2021-08-04
SL-00021540,108.8,0.0,0.0,2020-09-08
SL-00021543,134.95,0.0,0.0,2020-06-18
SL-00021546,316.19,0.0,0.0,2021-10-24
SL-00021547,148.95,0.0,0.0,2021-07-16
SL-00021555,439.73,0.0,0.0,2022-01-15
SL-00021558,284.01,0.0,0.0,2021-10-20
SL-00021560,133.13,0.0,0.0,2020-09-28
SL-00021561,74.81,0.0,0.0,2020-12-19
SL-00021566,51.73,0.0,0.0,2020-08-29
SL-00021570,560.73,0.0,0.0,2022-05-04
SL-00021582,85.74,0.0,0.0,2020-09-17
SL-00021584,313.31,0.0,0.0,2021-06-05
SL-00021587,61.28,0.0,0.0,2020-05-25
SL-00021588,102.11,0.0,0.0,2020-07-17
SL-00021589,186.0,0.0,0.0,2021-03-31
SL-00021593,45.78,0.0,0.0,2020-11-08
SL-00021594,305.03,0.0,0.0,2021-09-15
SL-00021595,152.68,0.0,0.0,2020-12-04
SL-00021599,788.33,0.0,0.0,2022-05-10
SL-00021600,423.16,0.0,0.0,2021-10-11
SL-00021603,261.64,0.0,0.0,2021-10-02
SL-00021606,118.12,0.0,0.0,2020-10-07
SL-00021607,53.35,0.0,0.0,2020-02-28
SL-00021614,41.67,0.0,0.0,2020-07-18
SL-00021615,125.21,0.0,0.0,2021-03-25
SL-00021618,185.16,0.0,0.0,2020-09-13
SL-00021622,130.99,0.0,0.0,2020-11-04
SL-00021623,64.18,0.0,0.0,2020-05-15
SL-00021625,149.67,0.0,0.0,2020-07-12
SL-00021626,76.92,0.0,0.0,2021-01-12
SL-00021628,970.36,0.0,0.0,2022-03-07
SL-00021633,157.28,0.0,0.0,2020-12-28
SL-00021638,152.08,0.0,0.0,2021-02-09
SL-00021639,80.08,0.0,0.0,2020-03-29
SL-00021642,175.67,0.0,0.0,2021-08-14
SL-00021643,158.2,0.0,0.0,2020-03-30
SL-00021644,41.58,0.0,0.0,2020-08-27
SL-00021647,38.96,0.0,0.0,2020-05-05
SL-00021648,83.11,0.0,0.0,2020-06-26
SL-00021649,40.99,0.0,0.0,2020-01-19
SL-00021652,134.43,0.0,0.0,2021-01-26
SL-00021653,206.7,0.0,0.0,2021-08-22
SL-00021654,169.51,0.0,0.0,2021-10-21
SL-00021659,119.63,0.0,0.0,2020-07-24
SL-00021660,118.92,0.0,0.0,2020-06-27
SL-00021661,537.48,0.0,0.0,2022-05-09
SL-00021666,47.95,0.0,0.0,2020-05-14
SL-00021670,134.09,0.0,0.0,2020-09-27
SL-00021677,162.68,0.0,0.0,2020-06-16
SL-00021684,315.66,0.0,0.0,2021-11-15
SL-00021685,72.33,0.0,0.0,2020-08-19
SL-00021688,270.57,0.0,0.0,2021-10-28
SL-00021692,96.04,0.0,0.0,2021-08-08
SL-00021693,90.97,0.0,0.0,2020-08-28
SL-00021699,49.15,0.0,0.0,2020-03-21
SL-00021702,516.46,0.0,0.0,2022-06-19
SL-00021707,85.07,0.0,0.0,2020-02-20
SL-00021708,140.36,0.0,0.0,2020-09-12
SL-00021710,125.33,0.0,0.0,2020-04-14
SL-00021711,748.72,0.0,0.0,2022-03-31
SL-00021720,206.95,0.0,0.0,2021-03-01
SL-00021723,113.5,0.0,0.0,2020-09-02
SL-00021726,151.21,0.0,0.0,2021-01-16
SL-00021730,471.27,0.0,0.0,2021-11-01
SL-00021731,319.19,0.0,0.0,2021-09-29
SL-00021734,107.17,0.0,0.0,2020-09-20
SL-00021737,57.33,0.0,0.0,2021-07-09
SL-00021742,97.73,0.0,0.0,2020-06-20
SL-00021743,169.37,0.0,0.0,2021-03-11
SL-00021745,35.82,0.0,0.0,2020-05-19
SL-00021748,99.24,0.0,0.0,2020-03-23
SL-00021753,84.9,0.0,0.0,2020-08-03
SL-00021754,100.5,0.0,0.0,2021-09-08
SL-00021759,193.01,0.0,0.0,2021-04-13
SL-00021761,133.08,0.0,0.0,2020-09-05
SL-00021766,507.21,0.0,0.0,2021-11-11
SL-00021773,89.48,0.0,0.0,2021-04-02
SL-00021774,484.18,0.0,0.0,2021-11-22
SL-00021775,102.48,0.0,0.0,2020-03-11
SL-00021779,80.19,0.0,0.0,2020-07-30
SL-00021783,153.88,0.0,0.0,2020-05-20
SL-00021784,90.72,0.0,0.0,2020-09-21
SL-00021789,49.82,0.0,0.0,2020-10-09
SL-00021792,97.98,0.0,0.0,2020-05-15
SL-00021794,215.31,0.0,0.0,2021-05-09
SL-00021795,145.94,0.0,0.0,2021-01-19
SL-00021798,87.56,0.0,0.0,2020-03-21
SL-00021803,196.26,0.0,0.0,2021-09-03
SL-00021804,197.23,0.0,0.0,2021-06-20
SL-00021808,183.18,0.0,0.0,2021-04-26
SL-00021809,159.48,0.0,0.0,2020-06-03
SL-00021812,218.07,0.0,0.0,2021-08-11
SL-00021813,93.98,0.0,0.0,2020-04-13
SL-00021815,64.93,0.0,0.0,2021-08-21
SL-00021816,81.14,0.0,0.0,2020-04-02
SL-00021818,72.78,0.0,0.0,2020-06-30
SL-00021820,138.29,0.0,0.0,2020-12-07
SL-00021821,102.37,0.0,0.0,2021-05-05
SL-00021825,104.28,0.0,0.0,2020-05-21
SL-00021830,158.62,0.0,0.0,2021-08-17
SL-00021831,74.65,0.0,0.0,2020-07-19
SL-00021835,120.45,0.0,0.0,2020-04-25
SL-00021840,163.01,0.0,0.0,2021-04-01
SL-00021847,248.32,0.0,0.0,2021-09-14
SL-00021851,174.62,0.0,0.0,2021-07-21
SL-00021856,121.43,0.0,0.0,2021-06-27
SL-00021857,59.97,0.0,0.0,2020-10-23
SL-00021865,381.36,0.0,0.0,2021-08-31
SL-00021868,172.75,0.0,0.0,2020-11-18
SL-00021870,148.43,0.0,0.0,2020-11-25
SL-00021876,780.89,0.0,0.0,2022-03-07
SL-00021877,134.81,0.0,0.0,2021-02-13
SL-00021881,274.07,0.0,0.0,2021-10-17
SL-00021886,81.52,0.0,0.0,2020-07-01
SL-00021887,257.73,0.0,0.0,2021-12-03
SL-00021891,92.85,0.0,0.0,2020-03-09
SL-00021892,514.27,0.0,0.0,2022-02-05
SL-00021894,102.93,0.0,0.0,2020-02-27
SL-00021900,129.79,0.0,0.0,2020-11-17
SL-00021906,166.96,0.0,0.0,2021-04-18
SL-00021907,206.97,0.0,0.0,2021-06-18
SL-00021910,90.51,0.0,0.0,2020-04-06
SL-00021911,175.81,0.0,0.0,2020-12-02
SL-00021917,77.82,0.0,0.0,2020-03-13
SL-00021921,62.31,0.0,0.0,2020-05-05
SL-00021926,193.3,0.0,0.0,2021-07-10
SL-00021927,107.17,0.0,0.0,2020-10-01
SL-00021930,89.68,0.0,0.0,2020-02-05
SL-00021937,124.5,0.0,0.0,2020-04-20
SL-00021946,58.22,0.0,0.0,2020-10-05
SL-00021948,57.34,0.0,0.0,2021-07-21
SL-00021950,111.22,0.0,0.0,2021-08-08
SL-00021951,317.15,0.0,0.0,2021-10-26
SL-00021955,118.18,0.0,0.0,2020-06-17
SL-00021962,145.64,0.0,0.0,2020-11-24
SL-00021963,110.85,0.0,0.0,2021-03-07
SL-00021965,132.42,0.0,0.0,2020-08-21
SL-00021966,558.82,0.0,0.0,2021-11-24
SL-00021968,497.35,0.0,0.0,2022-05-30
SL-00021973,80.64,0.0,0.0,2020-03-12
SL-00021974,44.84,0.0,0.0,2020-09-05
SL-00021978,189.2,0.0,0.0,2021-04-11
SL-00021979,149.87,0.0,0.0,2020-10-27
SL-00021982,134.27,0.0,0.0,2020-11-16
SL-00021983,250.4,0.0,0.0,2021-10-09
SL-00021989,117.59,0.0,0.0,2020-07-09
SL-00021992,472.49,0.0,0.0,2022-01-01
SL-00021993,117.78,0.0,0.0,2020-11-02
SL-00021999,248.5,0.0,0.0,2021-09-29
SL-00022001,105.33,0.0,0.0,2021-08-19
SL-00022006,208.57,0.0,0.0,2021-04-06
SL-00022013,244.31,0.0,0.0,2021-09-01
SL-00022014,516.45,0.0,0.0,2021-11-13
SL-00022015,189.36,0.0,0.0,2021-08-16
SL-00022019,42.05,0.0,0.0,2020-09-04
SL-00022023,341.26,0.0,0.0,2021-08-06
SL-00022026,87.12,0.0,0.0,2021-06-14
SL-00022027,151.08,0.0,0.0,2020-05-16
SL-00022029,375.11,0.0,0.0,2021-12-02
SL-00022032,101.24,0.0,0.0,2020-10-18
SL-00022037,385.99,0.0,0.0,2021-10-27
SL-00022038,97.33,0.0,0.0,2020-07-24
SL-00022041,125.37,0.0,0.0,2020-08-28
SL-00022044,84.27,0.0,0.0,2020-09-28
SL-00022051,102.61,0.0,0.0,2020-11-15
SL-00022054,112.56,0.0,0.0,2020-09-24
SL-00022057,275.13,0.0,0.0,2021-10-19
SL-00022062,94.47,0.0,0.0,2020-06-19
SL-00022063,146.84,0.0,0.0,2021-07-07
SL-00022067,109.11,0.0,0.0,2020-07-28
SL-00022068,205.37,0.0,0.0,2021-08-15
SL-00022073,166.47,0.0,0.0,2021-04-18
SL-00022076,727.26,0.0,0.0,2022-06-02
SL-00022077,130.86,0.0,0.0,2020-10-03
SL-00022079,272.55,0.0,0.0,2021-11-08
SL-00022080,87.79,0.0,0.0,2020-03-30
SL-00022085,517.97,0.0,0.0,2021-12-24
SL-00022090,167.49,0.0,0.0,2021-08-15
SL-00022091,123.12,0.0,0.0,2020-09-08
SL-00022107,240.2,0.0,0.0,2021-10-28
SL-00022109,46.57,0.0,0.0,2020-10-11
SL-00022113,144.33,0.0,0.0,2020-05-05
SL-00022114,110.04,0.0,0.0,2020-12-13
SL-00022118,56.66,0.0,0.0,2020-03-18
SL-00022119,241.33,0.0,0.0,2021-09-13
SL-00022120,806.91,0.0,0.0,2022-03-08
SL-00022123,1006.55,0.0,0.0,2022-03-20
SL-00022126,64.37,0.0,0.0,2020-05-07
SL-00022130,73.45,0.0,0.0,2020-10-02
SL-00022131,97.07,0.0,0.0,2020-06-10
SL-00022134,134.44,0.0,0.0,2020-02-22
SL-00022137,114.78,0.0,0.0,2020-08-03
SL-00022142,220.45,0.0,0.0,2021-09-01
SL-00022143,115.06,0.0,0.0,2020-08-21
SL-00022147,175.44,0.0,0.0,2021-04-24
SL-00022148,781.57,0.0,0.0,2022-03-31
SL-00022153,234.39,0.0,0.0,2021-07-05
SL-00022156,280.39,0.0,0.0,2021-09-30
SL-00022157,207.03,2.33,509.17,2021-05-25
SL-00022158,120.78,0.0,0.0,2020-10-09
SL-00022159,73.93,0.0,0.0,2020-01-22
SL-00022162,281.66,0.0,0.0,2021-09-12
SL-00022167,37.05,0.0,0.0,2020-04-22
SL-00022168,626.04,0.0,0.0,2021-12-11
SL-00022169,133.76,0.0,0.0,2021-08-02
SL-00022172,112.1,0.0,0.0,2021-05-25
SL-00022176,137.17,0.0,0.0,2020-09-14
SL-00022177,99.28,0.0,0.0,2020-11-28
SL-00022178,187.04,0.0,0.0,2021-09-05
SL-00022180,46.03,0.0,0.0,2020-05-01
SL-00022181,177.89,0.0,0.0,2021-05-23
SL-00022184,246.2,0.0,0.0,2021-08-19
SL-00022190,36.75,0.0,0.0,2020-04-18
SL-00022195,69.36,0.0,0.0,2020-03-25
SL-00022201,162.16,0.0,0.0,2021-05-01
SL-00022202,255.09,0.0,0.0,2021-12-09
SL-00022206,236.27,0.0,0.0,2021-10-20
SL-00022207,116.09,0.0,0.0,2020-11-16
SL-00022211,154.8,0.0,0.0,2021-07-16
SL-00022214,161.66,0.0,0.0,2021-04-13
SL-00022222,86.68,0.0,0.0,2020-05-23
SL-00022223,121.47,0.0,0.0,2020-09-10
SL-00022226,173.43,0.0,0.0,2020-12-20
SL-00022229,297.67,0.0,0.0,2021-11-05
SL-00022234,148.73,0.0,0.0,2020-12-27
SL-00022235,120.05,0.0,0.0,2020-09-15
SL-00022243,91.4,0.0,0.0,2021-04-19
SL-00022245,655.66,0.0,0.0,2022-03-19
SL-00022246,180.88,0.0,0.0,2021-01-07
SL-00022248,168.31,0.0,0.0,2020-12-08
SL-00022249,222.38,0.0,0.0,2021-09-19
SL-00022250,685.1,0.0,0.0,2022-05-13
SL-00022254,157.16,0.0,0.0,2020-02-29
SL-00022255,90.05,0.0,0.0,2020-06-15
SL-00022260,202.78,0.0,0.0,2021-07-02
SL-00022261,539.44,0.0,0.0,2022-06-01
SL-00022265,68.56,0.0,0.0,2020-07-07
SL-00022270,79.96,0.0,0.0,2020-06-25
SL-00022275,254.56,0.0,0.0,2021-10-31
SL-00022283,872.79,0.0,0.0,2022-03-27
SL-00022288,101.6,0.0,0.0,2021-06-14
SL-00022289,92.35,0.0,0.0,2020-03-21
SL-00022292,362.93,0.0,0.0,2022-02-15
SL-00022293,112.35,0.0,0.0,2020-08-20
SL-00022295,91.97,0.0,0.0,2020-06-06
SL-00022296,89.95,0.0,0.0,2020-05-18
SL-00022298,279.49,0.0,0.0,2021-09-12
SL-00022303,40.53,0.0,0.0,2020-03-25
SL-00022306,42.89,0.0,0.0,2020-08-23
SL-00022309,158.27,0.0,0.0,2021-07-27
SL-00022311,37.75,0.0,0.0,2020-10-01
SL-00022314,102.32,0.0,0.0,2021-01-24
SL-00022323,85.89,0.0,0.0,2020-09-26
SL-00022326,528.43,0.0,0.0,2022-02-16
SL-00022327,83.43,0.0,0.0,2021-07-23
SL-00022329,45.76,0.0,0.0,2020-04-12
SL-00022332,484.82,0.0,0.0,2022-04-28
SL-00022333,122.58,0.0,0.0,2020-10-06
SL-00022337,130.74,0.0,0.0,2020-11-30
SL-00022338,137.76,0.0,0.0,2020-10-17
SL-00022343,119.04,0.0,0.0,2020-08-25
SL-00022344,112.95,0.0,0.0,2021-06-11
SL-00022345,101.24,0.0,0.0,2020-09-06
SL-00022349,251.68,0.0,0.0,2021-09-30
SL-00022352,68.87,0.0,0.0,2020-12-05
SL-00022354,312.68,0.0,0.0,2021-12-27
SL-00022357,106.55,0.0,0.0,2020-09-23
SL-00022358,55.63,0.0,0.0,2020-03-15
SL-00022359,784.35,0.0,0.0,2022-02-18
SL-00022362,136.08,0.0,0.0,2020-10-31
SL-00022367,167.98,0.0,0.0,2020-11-24
SL-00022368,145.9,0.0,0.0,2021-02-25
SL-00022373,110.55,0.0,0.0,2020-12-24
SL-00022376,52.66,0.0,0.0,2020-04-19
SL-00022377,81.63,0.0,0.0,2020-07-17
SL-00022379,381.72,0.0,0.0,2021-12-22
SL-00022385,120.3,0.0,0.0,2020-06-01
SL-00022388,128.99,0.0,0.0,2020-12-18
SL-00022390,259.07,0.0,0.0,2021-03-29
SL-00022393,165.48,0.0,0.0,2020-10-07
SL-00022396,43.71,0.0,0.0,2020-07-04
SL-00022397,101.96,0.0,0.0,2020-09-03
SL-00022400,111.95,0.0,0.0,2021-07-29
SL-00022401,553.65,0.0,0.0,2022-05-24
SL-00022407,147.61,0.0,0.0,2020-12-13
SL-00022410,125.29,0.0,0.0,2020-03-04
SL-00022411,168.36,0.0,0.0,2021-10-22
SL-00022417,81.14,0.0,0.0,2020-06-14
SL-00022423,1088.18,0.0,0.0,2022-06-09
SL-00022428,89.09,0.0,0.0,2020-08-10
SL-00022429,733.72,0.0,0.0,2022-04-23
SL-00022432,309.99,0.0,0.0,2021-12-25
SL-00022433,198.05,0.0,0.0,2021-07-05
SL-00022435,33.83,0.0,0.0,2020-08-05
SL-00022436,339.04,0.0,0.0,2021-12-10
SL-00022438,78.46,0.0,0.0,2020-07-05
SL-00022439,49.0,0.0,0.0,2021-03-23
SL-00022446,160.84,0.0,0.0,2021-10-13
SL-00022447,42.38,0.0,0.0,2021-05-03
SL-00022448,197.43,0.0,0.0,2021-07-09
SL-00022452,75.72,0.0,0.0,2020-12-08
SL-00022453,306.38,0.0,0.0,2021-09-23
SL-00022454,70.94,0.0,0.0,2020-09-20
SL-00022457,163.43,0.0,0.0,2021-08-06
SL-00022459,111.67,0.0,0.0,2020-03-14
SL-00022460,96.01,19.99,1943.23,2020-05-05
SL-00022467,73.5,0.0,0.0,2020-10-08
SL-00022471,149.0,0.0,0.0,2021-01-06
SL-00022476,319.97,0.0,0.0,2021-09-18
SL-00022477,61.3,0.0,0.0,2020-07-13
SL-00022482,220.8,0.0,0.0,2021-08-04
SL-00022483,296.15,0.0,0.0,2021-10-04
SL-00022486,173.5,0.0,0.0,2021-05-06
SL-00022489,913.34,0.0,0.0,2022-04-30
SL-00022491,118.44,0.0,0.0,2020-09-07
SL-00022494,184.37,0.0,0.0,2021-07-23
SL-00022495,190.16,0.0,0.0,2021-04-04
SL-00022500,841.45,0.0,0.0,2022-05-26
SL-00022501,74.0,0.0,0.0,2020-02-15
SL-00022505,109.13,0.0,0.0,2020-08-09
SL-00022506,711.4,0.0,0.0,2022-05-10
SL-00022512,89.93,0.0,0.0,2021-07-20
SL-00022514,80.22,0.0,0.0,2021-04-04
SL-00022515,162.68,0.0,0.0,2021-06-25
SL-00022518,155.13,0.0,0.0,2021-08-02
SL-00022520,222.59,0.0,0.0,2021-09-29
SL-00022521,218.99,0.0,0.0,2021-04-02
SL-00022530,253.23,0.0,0.0,2021-11-04
SL-00022533,217.72,0.0,0.0,2021-09-25
SL-00022535,282.04,0.0,0.0,2021-10-25
SL-00022541,121.01,0.0,0.0,2020-12-24
SL-00022542,92.32,0.0,0.0,2021-07-17
SL-00022544,54.99,0.0,0.0,2020-04-13
SL-00022545,271.16,0.0,0.0,2021-09-29
SL-00022548,915.53,0.0,0.0,2022-02-13
SL-00022550,220.96,0.0,0.0,2021-08-01
SL-00022551,140.68,0.0,0.0,2021-01-08
SL-00022555,147.8,0.0,0.0,2020-02-13
SL-00022556,36.14,0.0,0.0,2020-03-17
SL-00022562,134.9,0.0,0.0,2021-10-06
SL-00022565,119.16,0.0,0.0,2020-11-02
SL-00022568,94.56,0.0,0.0,2020-08-11
