customer_id,snapshot_date,recency_days,tenure_days,relationship_days,freq_90d,freq_180d,freq_365d,freq_trend,monetary_90d,monetary_365d,avg_txn_size,gap_mean_days,gap_std_days,avg_delay_days,max_delay_days,delay_trend,on_time_ratio,bounced_check_rate,bounced_check_count,days_since_last_bounce,collection_completeness,crm_collection_pressure,credit_limit,payment_terms_days,wallet_share,wallet_share_trend,competitor_diversity,nunique_product_365d,nunique_group_365d,dev_request_count,dev_approved_ratio,dev_rejected_ratio,crm_sample_requests,cash_ratio_365d,cash_ratio_trend,avg_margin_pct,return_rate,complaint_count_365d,critical_complaint_count,unresolved_complaints,crm_quality_issues,crm_interaction_count,segment_A,segment_B,has_collection_history,has_wallet_data,has_margin_data,segment,status,location_id,sales_rep_id
C_968987,2022-03-01,743,792,792,0,0,0,0,0.0,0.0,0.0,16.333333333333332,8.082903768654761,37.0,49.0,0.0,0.0,0.0,0,9999,,0,48000.0,0,0.0,0.0,3,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,0,1,1,1,0,B,غیرفعال,LOC-012,REP-006
C_389645,2022-03-01,99,645,645,0,1,1,-1,0.0,76136.04999999999,38068.025,546.0,,11.0,21.0,-20.0,0.0,0.0,0,9999,2.843541003243536,0,211000.0,0,0.0,1.3940597943926426e-18,1,2,1,0,0.0,0.0,0,1.0,0.0,0.0673332291829402,0.0,0,0,0,1,5,1,0,1,1,1,A,غیرفعال,LOC-005,REP-001
C_360737,2022-03-01,526,526,526,0,0,0,0,0.0,0.0,0.0,,,19.0,19.0,0.0,0.0,0.0,0,9999,,0,8000.0,0,0.0,0.0,3,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,0,1,1,1,0,B,غیرفعال,LOC-002,REP-002
C_884977,2022-03-01,337,435,435,0,0,1,0,0.0,430394.83,430394.83,98.0,,33.5,49.0,-31.0,0.0,0.0,0,9999,1.3836135299301806,0,646000.0,0,0.0,0.0,3,1,1,1,0.0,0.0,0,1.0,0.0,,0.0,0,0,0,0,2,0,0,1,1,0,C,غیرفعال,LOC-012,REP-002
C_226745,2022-03-01,631,631,631,0,0,0,0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0,9999,,0,15000.0,0,0.0,0.0,3,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,0,1,1,1,0,B,غیرفعال,LOC-014,REP-003
C_939274,2022-03-01,547,547,547,0,0,0,0,0.0,0.0,0.0,,,3.0,3.0,0.0,0.0,0.0,0,9999,,0,160000.0,0,0.0,0.0,3,0,0,1,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,0,1,1,1,0,B,غیرفعال,LOC-006,REP-006
C_432760,2022-03-01,92,113,113,0,2,2,-2,0.0,1762146.5,352429.3,21.0,,12.0,22.0,0.0,0.0,0.0,0,9999,1.0,1,1554000.0,0,0.0,4.3534642658527154e-18,2,5,3,0,0.0,0.0,0,1.0,0.0,0.094538530500867,0.0,0,0,0,0,5,0,0,1,1,1,C,فعال,LOC-014,REP-002
C_082643,2022-03-01,449,449,449,0,0,0,0,0.0,0.0,0.0,,,17.0,20.0,0.0,0.0,0.0,0,9999,,0,108000.0,0,0.0,0.0,3,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,1,0,1,1,0,A,غیرفعال,LOC-010,REP-001
C_077505,2022-03-01,309,309,309,0,0,1,0,0.0,13304.62,13304.62,,,36.0,36.0,0.0,0.0,0.0,0,9999,1.0,2,20000.0,0,0.0,0.0,2,1,1,0,0.0,0.0,0,1.0,0.0,0.1244756897264726,0.0,0,0,0,1,6,0,0,1,1,1,C,غیرفعال,LOC-001,REP-001
C_537815,2022-03-01,736,736,736,0,0,0,0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0,9999,,0,29000.0,0,0.0,0.0,3,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,0,1,0,1,0,B,غیرفعال,LOC-003,REP-001
C_299825,2022-03-01,582,582,582,0,0,0,0,0.0,0.0,0.0,,,14.0,14.0,0.0,0.0,0.0,0,9999,,0,178000.0,0,0.0,0.0,3,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,0,0,1,1,0,C,غیرفعال,LOC-010,REP-005
C_708199,2022-03-01,428,428,428,0,0,0,0,0.0,0.0,0.0,,,37.0,37.0,0.0,0.0,0.0,0,9999,,0,401000.0,0,0.0,0.0,3,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,1,0,1,1,1,0,B,غیرفعال,LOC-007,REP-007
C_932058,2022-03-01,729,729,729,0,0,0,0,0.0,0.0,0.0,,,26.0,26.0,0.0,0.0,0.0,0,9999,,0,123000.0,0,0.0,0.0,3,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,0,0,1,1,0,C,غیرفعال,LOC-015,REP-005
C_854820,2022-03-01,554,554,554,0,0,0,0,0.0,0.0,0.0,,,17.0,17.0,0.0,0.0,0.0,0,9999,,0,5000.0,0,0.0,0.0,3,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,1,0,1,1,0,A,غیرفعال,LOC-011,REP-002
C_894991,2022-03-01,358,358,358,0,0,1,0,0.0,146549.90000000002,73274.95000000001,,,5.0,5.0,0.0,0.0,0.0,0,9999,0.9999999999999998,1,220000.0,0,0.0,0.0,2,2,1,0,0.0,0.0,1,1.0,0.0,,0.0,0,0,0,0,5,0,0,1,1,0,C,غیرفعال,LOC-007,REP-006
C_730195,2022-03-01,512,512,512,0,0,0,0,0.0,0.0,0.0,,,14.0,14.0,0.0,0.0,0.0,0,9999,,0,125000.0,0,0.0,0.0,4,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,0,0,1,1,0,C,غیرفعال,LOC-004,REP-004
C_706708,2022-03-01,281,281,281,0,0,1,0,0.0,726838.65,726838.65,,,28.0,28.0,0.0,0.0,0.0,0,9999,1.0,1,1091000.0,0,0.0,0.0,4,1,1,0,0.0,0.0,2,1.0,0.0,-0.0192616372391652,0.0,0,0,0,0,5,0,1,1,1,1,B,غیرفعال,LOC-006,REP-003
C_571084,2022-03-01,309,309,309,0,0,1,0,0.0,2587.5,2587.5,,,21.0,21.0,0.0,0.0,0.0,0,9999,1.0,0,5000.0,0,0.0,0.0,3,1,1,0,0.0,0.0,1,1.0,0.0,,0.0,0,0,0,0,5,0,0,1,1,0,C,غیرفعال,LOC-012,REP-005
C_379035,2022-03-01,470,470,470,0,0,0,0,0.0,0.0,0.0,,,16.0,31.0,0.0,0.0,0.0,0,9999,,0,14000.0,0,0.0,0.0,3,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,0,0,1,1,0,C,غیرفعال,LOC-015,REP-002
C_172854,2022-03-01,302,701,701,0,0,1,0,0.0,2766.62,2766.62,399.0,,20.5,39.0,37.0,0.0,0.0,0,9999,46.91926610810303,1,223000.0,0,0.0,0.0,2,1,1,0,0.0,0.0,0,1.0,0.0,0.0457792883401539,0.0,0,0,0,0,1,1,0,1,1,1,A,غیرفعال,LOC-013,REP-005
C_152471,2022-03-01,365,435,435,0,0,0,0,0.0,0.0,0.0,14.0,12.12435565298214,32.285714285714285,54.0,0.0,0.0,0.0,0,9999,,0,69000.0,30,0.0,0.0,2,0,0,0,0.0,0.0,0,,0.0,,0.0,1,0,0,2,3,1,0,1,1,0,A,غیرفعال,LOC-014,REP-004
C_801352,2022-03-01,134,197,197,0,1,2,-1,0.0,140368.41,23394.735,63.0,,15.0,30.0,0.0,0.5,0.0,0,9999,0.0228022815104908,1,713000.0,0,0.0,-0.0650000354898126,3,6,1,0,0.0,0.0,0,1.0,0.0,0.0884962891255243,0.0,0,0,0,1,6,1,0,1,1,1,A,فعال,LOC-004,REP-004
C_889622,2022-03-01,680,680,680,0,0,0,0,0.0,0.0,0.0,,,45.0,45.0,0.0,0.0,0.0,0,9999,,0,259000.0,0,0.0,0.0,3,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,0,0,1,1,0,C,غیرفعال,LOC-005,REP-008
C_382272,2022-03-01,78,596,596,1,1,2,1,2558.04,6535.09,1633.7725,259.0,188.09040379562165,32.333333333333336,48.0,6.5,0.0,0.0,0,9999,1.0585240601124086,0,6000.0,0,0.0,-0.0278525046382189,3,3,1,0,0.0,0.0,1,1.0,0.0,,0.0,0,0,0,0,3,0,1,1,1,0,B,فعال,LOC-007,REP-005
C_242632,2022-03-01,498,561,561,0,0,0,0,0.0,0.0,0.0,63.0,,11.0,11.0,0.0,0.0,1.0,1,561,,0,116000.0,0,0.0,0.0,3,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,0,0,1,1,0,C,غیرفعال,LOC-005,REP-008
C_190554,2022-03-01,99,99,99,0,1,1,-1,0.0,28336.44,28336.44,,,0.0,0.0,0.0,1.0,0.0,0,9999,1.0,0,43000.0,0,0.0,2.01459787562954e-18,2,1,1,0,0.0,0.0,0,1.0,0.0,,0.0,0,0,0,1,5,1,0,1,1,0,A,غیرفعال,LOC-009,REP-007
C_909337,2022-03-01,722,722,722,0,0,0,0,0.0,0.0,0.0,,,40.0,40.0,0.0,0.0,0.0,0,9999,,0,5000.0,0,0.0,0.0,3,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,0,1,1,1,0,B,غیرفعال,LOC-015,REP-008
C_769027,2022-03-01,253,323,323,0,0,3,0,0.0,675242.33,135048.466,35.0,9.899494936611664,14.666666666666666,37.0,0.0,0.0,0.0,0,9999,0.5754370878970221,0,431000.0,30,0.0,0.0,2,2,1,0,0.0,0.0,2,0.2,0.0,0.1192425578368391,0.0,0,0,0,0,6,0,0,1,1,1,C,غیرفعال,LOC-015,REP-005
C_932097,2022-03-01,421,568,568,0,0,0,0,0.0,0.0,0.0,147.0,,35.5,47.0,0.0,0.0,0.0,0,9999,,0,106000.0,0,0.0,0.0,3,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,1,1,0,1,1,0,A,غیرفعال,LOC-007,REP-006
C_860828,2022-03-01,435,435,435,0,0,0,0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0,9999,,0,259000.0,0,0.0,0.0,1,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,0,0,1,1,0,C,فعال,LOC-009,REP-004
C_392933,2022-03-01,260,260,260,0,0,1,0,0.0,18817.27,18817.27,,,,,0.0,0.0,0.0,0,9999,0.0,2,29000.0,0,0.0,0.0,3,1,1,0,0.0,0.0,0,1.0,0.0,,0.0,0,0,0,1,7,1,0,0,1,0,A,غیرفعال,LOC-005,REP-007
C_420879,2022-03-01,225,736,736,0,0,3,0,0.0,670608.85,223536.28333333333,102.2,155.15701724382305,22.0,39.0,7.5,0.0,0.0,0,9999,1.432646377989196,1,348000.0,0,0.0,0.0,3,2,1,0,0.0,0.0,1,1.0,0.0,,0.0,0,0,0,0,2,0,1,1,1,0,B,غیرفعال,LOC-002,REP-006
C_806360,2022-03-01,442,442,442,0,0,0,0,0.0,0.0,0.0,,,19.0,19.0,0.0,0.0,0.0,0,9999,,0,149000.0,0,0.0,0.0,3,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,0,0,1,1,0,C,غیرفعال,LOC-011,REP-007
C_491950,2022-03-01,295,295,295,0,0,1,0,0.0,128326.0,128326.0,,,28.0,28.0,0.0,0.0,0.0,0,9999,1.0,1,193000.0,0,0.0,0.0,2,1,1,0,0.0,0.0,2,1.0,0.0,-0.0073476928244531,0.0,0,0,0,0,5,0,0,1,1,1,C,غیرفعال,LOC-009,REP-004
C_822722,2022-03-01,330,393,393,0,0,1,0,0.0,3773.17,3773.17,31.5,14.849242404917495,27.0,41.0,-27.0,0.0,0.0,0,9999,9.440221352337687,1,41000.0,0,0.0,0.0,3,1,1,0,0.0,0.0,0,1.0,0.0,,0.0,0,0,0,0,4,0,1,1,1,0,B,غیرفعال,LOC-003,REP-004
C_483668,2022-03-01,582,582,582,0,0,0,0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0,9999,,0,811000.0,0,0.0,0.0,3,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,1,0,1,1,0,A,غیرفعال,LOC-015,REP-004
C_123245,2022-03-01,547,715,715,0,0,0,0,0.0,0.0,0.0,168.0,,26.33333333333333,40.0,0.0,0.0,0.0,0,9999,,0,93000.0,0,0.0,0.0,3,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,1,0,1,1,0,A,غیرفعال,LOC-012,REP-003
C_969243,2022-03-01,638,666,666,0,0,0,0,0.0,0.0,0.0,28.0,,31.0,49.0,0.0,0.0,0.0,0,9999,,0,32000.0,0,0.0,0.0,2,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,0,0,1,1,0,C,غیرفعال,LOC-011,REP-001
C_328349,2022-03-01,673,673,673,0,0,0,0,0.0,0.0,0.0,,,15.5,18.0,0.0,0.0,0.0,0,9999,,0,427000.0,0,0.0,0.0,2,0,0,1,1.0,0.0,0,,0.0,,0.0,0,0,0,0,0,1,0,1,1,0,A,غیرفعال,LOC-005,REP-007
C_780041,2022-03-01,589,589,589,0,0,0,0,0.0,0.0,0.0,,,47.0,47.0,0.0,0.0,0.0,0,9999,,0,5000.0,0,0.0,0.0,4,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,1,0,1,1,0,A,غیرفعال,LOC-006,REP-003
C_860986,2022-03-01,589,589,589,0,0,0,0,0.0,0.0,0.0,,,38.0,38.0,0.0,0.0,0.0,0,9999,,0,5000.0,0,0.0,0.0,3,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,1,0,1,1,0,A,غیرفعال,LOC-015,REP-008
C_642833,2022-03-01,512,512,512,0,0,0,0,0.0,0.0,0.0,,,14.0,14.0,0.0,0.0,0.0,0,9999,,0,58000.0,0,0.0,0.0,2,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,0,0,1,1,0,C,غیرفعال,LOC-007,REP-006
C_551070,2022-03-01,400,400,400,0,0,0,0,0.0,0.0,0.0,,,11.0,11.0,0.0,0.0,0.0,0,9999,,0,5000.0,0,0.0,0.0,2,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,2,0,0,1,1,0,C,غیرفعال,LOC-014,REP-006
C_505416,2022-03-01,267,267,267,0,0,1,0,0.0,12568.71,12568.71,,,34.0,44.0,0.0,0.0,0.0,0,9999,1.0,0,19000.0,0,0.0,0.0,3,1,1,0,0.0,0.0,2,1.0,0.0,,0.0,0,0,0,0,6,1,0,1,1,0,A,غیرفعال,LOC-004,REP-005
C_272108,2022-03-01,435,435,435,0,0,0,0,0.0,0.0,0.0,,,10.0,10.0,0.0,0.0,0.0,0,9999,,0,5000.0,0,0.0,0.0,3,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,1,0,1,1,1,0,B,غیرفعال,LOC-007,REP-001
C_155853,2022-03-01,673,673,673,0,0,0,0,0.0,0.0,0.0,,,8.0,8.0,0.0,0.0,0.0,0,9999,,0,33000.0,0,0.0,0.0,2,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,1,0,1,1,0,A,غیرفعال,LOC-015,REP-006
C_618530,2022-03-01,8,22,22,2,2,2,2,1441240.5699999998,1441240.5699999998,720620.2849999999,14.0,,9.5,15.0,0.0,0.0,0.0,0,9999,1.0,0,1257000.0,0,0.3399998277539983,0.0364285529736426,3,1,1,0,0.0,0.0,0,1.0,0.0,,0.0,0,0,0,0,2,0,1,1,1,0,B,فعال,LOC-012,REP-008
C_770903,2022-03-01,435,435,435,0,0,0,0,0.0,0.0,0.0,,,19.0,19.0,0.0,0.0,0.0,0,9999,,0,71000.0,0,0.0,0.0,3,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,0,1,1,1,0,B,غیرفعال,LOC-006,REP-007
C_263291,2022-03-01,561,561,561,0,0,0,0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0,9999,,0,21000.0,0,0.0,0.0,4,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,0,1,0,1,0,B,غیرفعال,LOC-015,REP-007
C_035154,2022-03-01,197,218,218,0,0,2,0,0.0,2762.71,1381.355,21.0,,27.33333333333333,34.0,0.0,0.0,0.0,0,9999,0.5766367081597417,0,5000.0,0,0.0,-0.0696366061010168,2,2,1,0,0.0,0.0,0,1.0,0.0,,0.0,0,0,0,0,5,1,0,1,1,0,A,غیرفعال,LOC-007,REP-005
C_028208,2022-03-01,64,484,484,1,1,3,1,1922.1,9775.05,2443.7625,84.0,89.50698296781096,22.83333333333333,49.0,-9.5,0.0,0.0,0,9999,1.0301297691571911,0,7000.0,0,0.0,0.025716087191497,3,3,1,0,0.0,0.0,0,1.0,0.0,0.1561489188136616,0.0,0,0,0,0,0,1,0,1,1,1,A,فعال,LOC-006,REP-005
C_195665,2022-03-01,736,736,736,0,0,0,0,0.0,0.0,0.0,,,2.0,2.0,0.0,0.0,0.0,0,9999,,0,5000.0,0,0.0,0.0,2,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,0,0,1,1,0,C,غیرفعال,LOC-014,REP-003
C_381828,2022-03-01,708,708,708,0,0,0,0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0,9999,,0,5000.0,0,0.0,0.0,3,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,0,1,0,1,0,B,غیرفعال,LOC-006,REP-001
C_482910,2022-03-01,99,99,99,0,1,1,-1,0.0,544829.98,272414.99,,,21.0,21.0,0.0,0.0,0.0,0,9999,1.0,0,818000.0,30,0.0,6.620977798920329e-18,2,1,1,0,0.0,0.0,0,0.0,0.0,0.048824627576485,0.0,0,0,0,0,6,0,1,1,1,1,B,غیرفعال,LOC-014,REP-002
C_479701,2022-03-01,204,204,204,0,0,1,0,0.0,7847.82,7847.82,,,22.0,22.0,0.0,0.0,0.0,0,9999,1.0,0,17000.0,0,0.0,-0.046071953010279,2,1,1,0,0.0,0.0,1,1.0,0.0,,0.0,0,0,0,1,3,0,1,1,1,0,B,فعال,LOC-007,REP-008
C_578664,2022-03-01,491,554,554,0,0,0,0,0.0,0.0,0.0,63.0,,30.0,37.0,0.0,0.0,0.0,0,9999,,0,10000.0,0,0.0,0.0,2,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,0,1,1,1,0,B,غیرفعال,LOC-014,REP-008
C_467066,2022-03-01,743,743,743,0,0,0,0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0,9999,,0,132000.0,0,0.0,0.0,2,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,0,0,0,1,0,C,غیرفعال,LOC-011,REP-007
C_770924,2022-03-01,750,778,778,0,0,0,0,0.0,0.0,0.0,28.0,,36.0,47.0,0.0,0.0,0.0,0,9999,,0,65000.0,0,0.0,0.0,3,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,1,0,1,1,0,A,غیرفعال,LOC-015,REP-008
C_665890,2022-03-01,533,533,533,0,0,0,0,0.0,0.0,0.0,,,25.0,25.0,0.0,0.0,0.0,0,9999,,0,229000.0,0,0.0,0.0,3,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,1,0,1,1,0,A,غیرفعال,LOC-009,REP-005
C_569368,2022-03-01,232,232,232,0,0,1,0,0.0,119224.89,39741.63,,,44.5,51.0,0.0,0.0,0.0,0,9999,1.0,2,179000.0,0,0.0,0.0,2,1,1,0,0.0,0.0,0,1.0,0.0,0.0556087401958314,0.0,0,0,0,0,6,0,1,1,1,1,B,غیرفعال,LOC-011,REP-002
C_192142,2022-03-01,470,470,470,0,0,0,0,0.0,0.0,0.0,,,7.5,8.0,0.0,0.0,0.0,0,9999,,0,1164000.0,0,0.0,0.0,3,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,0,1,1,1,0,B,غیرفعال,LOC-003,REP-005
C_591112,2022-03-01,8,8,8,2,2,2,2,461261.39,461261.39,153753.79666666666,,,20.5,32.0,0.0,0.0,0.0,0,9999,1.0,1,348000.0,0,0.670003957261575,0.0717861382780258,3,2,1,0,0.0,0.0,0,1.0,0.0,,0.0,0,0,0,0,1,1,0,1,1,0,A,فعال,LOC-005,REP-007
C_616910,2022-03-01,281,323,323,0,0,2,0,0.0,1079523.27,539761.635,42.0,,0.5,1.0,0.0,0.5,0.5,1,323,1.0,0,1063000.0,0,0.0,0.0,3,2,2,0,0.0,0.0,0,1.0,0.0,,0.0,0,0,0,3,5,1,0,1,1,0,A,غیرفعال,LOC-010,REP-002
C_196572,2022-03-01,225,358,358,0,0,3,0,0.0,17989.96,5996.653333333333,66.5,84.14570696119915,18.0,36.0,0.0,0.0,0.0,0,9999,1.0,1,10000.0,0,0.0,0.0,2,2,1,0,0.0,0.0,1,1.0,0.0,,0.0,0,0,0,1,5,0,1,1,1,0,B,غیرفعال,LOC-016,REP-002
C_323248,2022-03-01,610,610,610,0,0,0,0,0.0,0.0,0.0,,,40.0,40.0,0.0,0.0,0.0,0,9999,,0,810000.0,0,0.0,0.0,3,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,0,0,1,1,0,C,غیرفعال,LOC-006,REP-007
C_235625,2022-03-01,617,617,617,0,0,0,0,0.0,0.0,0.0,,,33.0,37.0,0.0,0.0,0.0,0,9999,,0,13000.0,0,0.0,0.0,3,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,1,0,1,1,0,A,غیرفعال,LOC-011,REP-006
C_537870,2022-03-01,610,610,610,0,0,0,0,0.0,0.0,0.0,,,23.666666666666668,41.0,0.0,0.0,0.0,0,9999,,0,653000.0,0,0.0,0.0,3,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,0,0,1,1,0,C,غیرفعال,LOC-006,REP-004
C_495457,2022-03-01,197,197,197,0,0,1,0,0.0,6992.91,6992.91,,,26.0,26.0,0.0,0.0,0.0,0,9999,1.0,0,11000.0,0,0.0,-0.0353577540542743,2,1,1,0,0.0,0.0,1,1.0,0.0,,0.0,0,0,0,0,6,1,0,1,1,0,A,غیرفعال,LOC-002,REP-003
C_873415,2022-03-01,183,183,183,0,0,1,0,0.0,56673.61,28336.805,,,45.0,45.0,0.0,0.0,0.0,0,9999,1.0,0,86000.0,0,0.0,-0.0524998851233945,2,2,1,0,0.0,0.0,1,1.0,0.0,0.0765935057125676,0.0,0,0,0,2,5,0,0,1,1,1,C,غیرفعال,LOC-014,REP-003
C_839421,2022-03-01,694,694,694,0,0,0,0,0.0,0.0,0.0,,,6.0,6.0,0.0,0.0,0.0,0,9999,,0,5000.0,0,0.0,0.0,3,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,1,0,1,1,0,A,غیرفعال,LOC-010,REP-002
C_244489,2022-03-01,435,435,435,0,0,0,0,0.0,0.0,0.0,,,29.0,29.0,0.0,0.0,0.0,0,9999,,0,39000.0,0,0.0,0.0,3,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,1,0,1,1,0,A,غیرفعال,LOC-011,REP-007
C_979388,2022-03-01,351,358,358,0,0,2,0,0.0,27620.41,13810.204999999998,7.0,,32.333333333333336,47.0,0.0,0.0,0.0,0,9999,1.0,0,26000.0,0,0.0,0.0,2,1,1,0,0.0,0.0,2,1.0,0.0,-0.0193902944836168,0.0,0,0,0,2,6,1,0,1,1,1,A,غیرفعال,LOC-009,REP-002
C_235399,2022-03-01,659,659,659,0,0,0,0,0.0,0.0,0.0,,,34.0,34.0,0.0,0.0,0.0,0,9999,,0,16000.0,0,0.0,0.0,3,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,0,0,1,1,0,C,غیرفعال,LOC-011,REP-001
C_538682,2022-03-01,15,15,15,1,1,1,1,13391.59,13391.59,6695.795,,,36.5,46.0,0.0,0.0,0.0,0,9999,1.0,0,21000.0,0,0.620027752081406,0.0664315448658649,1,2,1,0,0.0,0.0,0,1.0,0.0,,0.0,0,0,0,0,1,0,0,1,1,0,C,فعال,LOC-009,REP-007
C_544893,2022-03-01,106,589,589,0,1,1,-1,0.0,113659.67,113659.67,241.5,252.43712088359743,44.2,53.0,2.25,0.0,0.0,0,9999,1.2832900183503966,0,171000.0,0,0.0,1.6746991924855514e-18,2,1,1,0,0.0,0.0,0,1.0,0.0,,0.0,0,0,0,0,1,1,0,1,1,0,A,غیرفعال,LOC-012,REP-002
C_520232,2022-03-01,211,211,211,0,0,1,0,0.0,280817.08,93605.69333333331,,,45.0,45.0,0.0,0.0,0.0,0,9999,1.0000000000000002,0,422000.0,30,0.0,-0.0642858174252118,3,1,1,0,0.0,0.0,0,0.0,0.0,0.101855551116438,0.0,0,0,0,0,5,0,1,1,1,1,B,غیرفعال,LOC-009,REP-008
C_490597,2022-03-01,554,554,554,0,0,0,0,0.0,0.0,0.0,,,10.0,12.0,0.0,0.0,0.0,0,9999,,0,187000.0,0,0.0,0.0,3,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,0,1,1,1,0,B,غیرفعال,LOC-006,REP-002
C_704122,2022-03-01,736,736,736,0,0,0,0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0,9999,,0,30000.0,0,0.0,0.0,2,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,0,0,1,1,0,C,غیرفعال,LOC-014,REP-006
C_535492,2022-03-01,274,428,428,0,0,1,0,0.0,14887.8,14887.8,154.0,,44.0,49.0,10.0,0.0,0.0,0,9999,2.982907481293408,0,45000.0,0,0.0,0.0,2,1,1,0,0.0,0.0,0,1.0,0.0,,0.0,0,0,0,0,1,0,0,1,1,0,C,غیرفعال,LOC-016,REP-006
C_335730,2022-03-01,603,715,715,0,0,0,0,0.0,0.0,0.0,37.333333333333336,28.29016319029166,8.25,20.0,0.0,0.5,0.0,0,9999,,0,1951000.0,0,0.0,0.0,3,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,0,0,0,0,1,1,0,C,فعال,LOC-012,REP-005
C_709044,2022-03-01,372,372,372,0,0,0,0,0.0,0.0,0.0,,,46.0,52.0,0.0,0.0,0.0,0,9999,,2,44000.0,0,0.0,0.0,3,0,0,0,0.0,0.0,0,,0.0,,0.0,0,0,0,2,6,0,1,1,1,0,B,غیرفعال,LOC-002,REP-003
C_585944,2022-03-01,253,750,750,0,0,2,0,0.0,458326.15,152775.38333333333,165.66666666666666,112.291287878149,20.5,41.0,-3.0,0.0,0.0,0,9999,1.3044253966307615,0,453000.0,0,0.0,0.0,2,1,1,0,0.0,0.0,0,1.0,0.0,0.0721399637633551,0.0,0,0,0,2,4,1,0,1,1,1,A,غیرفعال,LOC-013,REP-004
C_054737,2022-03-01,246,260,260,0,0,2,0,0.0,185846.89,61948.96333333334,14.0,,31.0,48.0,0.0,0.0,0.0,0,9999,1.0,0,220000.0,30,0.0,0.0,2,2,1,0,0.0,0.0,3,0.0,0.0,,0.0,0,0,0,0,5,0,1,1,1,0,B,غیرفعال,LOC-009,REP-004
C_658292,2022-03-01,309,309,309,0,0,1,0,0.0,5415.63,1805.21,,,16.0,16.0,0.0,0.0,0.0,0,9999,1.0,0,9000.0,0,0.0,0.0,4,3,1,0,0.0,0.0,0,1.0,0.0,,0.0,0,0,0,2,7,0,0,1,1,0,C,غیرفعال,LOC-006,REP-002
