customer_id,month_key,estimated_total,our_purchase,main_competitor,wallet_share,month_end
C_503606,2021-11,135.0,0.0,رقیب Y,0.0,2021-11-30
C_503606,2021-12,68.0,0.0,رقیب Y,0.0,2021-12-31
C_503606,2022-01,95.0,0.0,رقیب X,0.0,2022-01-31
C_503606,2022-02,84.0,0.0,رقیب X,0.0,2022-02-28
C_503606,2022-03,72.0,0.0,رقیب X,0.0,2022-03-31
C_503606,2022-04,61.0,0.0,رقیب X,0.0,2022-04-30
C_503606,2022-05,150.0,0.0,رقیب X,0.0,2022-05-31
C_503606,2022-06,139.0,0.0,رقیب X,0.0,2022-06-30
C_503953,2021-07,121.0,0.0,تأمین,0.0,2021-07-31
C_503953,2021-08,100.0,0.0,تأمین,0.0,2021-08-31
C_503953,2021-09,89.0,0.0,تأمین,0.0,2021-09-30
C_503953,2021-10,62.0,0.0,رقیب Y,0.0,2021-10-31
C_503953,2021-11,74.0,0.0,رقیب X,0.0,2021-11-30
C_503953,2021-12,85.0,0.0,رقیب X,0.0,2021-12-31
C_503953,2022-01,143.0,0.0,تأمین,0.0,2022-01-31
C_503953,2022-02,109.0,0.0,رقیب X,0.0,2022-02-28
C_503953,2022-03,120.0,0.0,رقیب X,0.0,2022-03-31
C_503953,2022-04,76.0,0.0,تأمین,0.0,2022-04-30
C_503953,2022-05,88.0,0.0,تأمین,0.0,2022-05-31
C_503953,2022-06,54.0,0.0,تأمین,0.0,2022-06-30
C_505416,2021-07,83.0,0.0,رقیب Z,0.0,2021-07-31
C_505416,2021-08,107.0,0.0,رقیب Y,0.0,2021-08-31
C_505416,2021-09,96.0,0.0,رقیب Y,0.0,2021-09-30
C_505416,2021-10,118.0,0.0,رقیب Z,0.0,2021-10-31
C_505416,2021-11,130.0,0.0,رقیب Z,0.0,2021-11-30
C_505416,2021-12,95.0,0.0,تأمین,0.0,2021-12-31
C_505416,2022-01,121.0,0.0,تأمین,0.0,2022-01-31
C_505416,2022-02,133.0,0.0,تأمین,0.0,2022-02-28
C_505416,2022-03,144.0,0.0,تأمین,0.0,2022-03-31
C_505416,2022-04,55.0,0.0,تأمین,0.0,2022-04-30
C_505416,2022-05,66.0,0.0,تأمین,0.0,2022-05-31
C_505416,2022-06,78.0,0.0,تأمین,0.0,2022-06-30
C_507964,2021-07,2534.65,861.78,رقیب Z,0.33999960546821056,2021-07-31
C_507964,2021-08,1073.38,697.7,رقیب Z,0.650002794909538,2021-08-31
C_507964,2021-09,1803.69,1100.25,تأمین,0.609999501022903,2021-09-30
C_507964,2021-10,3649.97,1204.49,رقیب Z,0.32999997260251457,2021-10-31
C_507964,2021-11,1363.54,504.51,رقیب Z,0.37000014667703185,2021-11-30
C_507964,2021-12,865.84,0.0,رقیب Z,0.0,2021-12-31
C_507964,2022-01,818.13,589.05,رقیب X,0.7199955997213157,2022-01-31
C_507964,2022-02,901.91,0.0,رقیب X,0.0,2022-02-28
C_507964,2022-03,4674.52,1355.61,رقیب X,0.28999982885943365,2022-03-31
C_507964,2022-04,1109.35,0.0,تأمین,0.0,2022-04-30
C_507964,2022-05,1208.56,0.0,تأمین,0.0,2022-05-31
C_507964,2022-06,1307.77,0.0,تأمین,0.0,2022-06-30
C_508661,2021-07,77.0,0.0,رقیب Y,0.0,2021-07-31
C_508661,2021-08,144.0,0.0,رقیب Y,0.0,2021-08-31
C_508661,2021-09,54.0,0.0,رقیب Y,0.0,2021-09-30
C_508661,2021-10,124.0,0.0,رقیب Z,0.0,2021-10-31
C_508661,2021-11,113.0,0.0,تأمین,0.0,2021-11-30
C_508661,2021-12,147.0,0.0,رقیب Z,0.0,2021-12-31
C_508661,2022-01,92.0,0.0,رقیب Z,0.0,2022-01-31
C_508661,2022-02,81.0,0.0,رقیب Z,0.0,2022-02-28
C_508661,2022-03,69.0,0.0,رقیب Z,0.0,2022-03-31
C_508661,2022-04,58.0,0.0,تأمین,0.0,2022-04-30
C_508661,2022-05,147.0,0.0,تأمین,0.0,2022-05-31
C_508661,2022-06,136.0,0.0,تأمین,0.0,2022-06-30
C_512037,2021-07,642.21,0.0,تأمین,0.0,2021-07-31
C_512037,2021-08,356.82,260.48,رقیب Z,0.7300039235468865,2021-08-31
C_512037,2021-09,454.9,0.0,رقیب Z,0.0,2021-09-30
C_512037,2021-10,1263.83,682.47,رقیب Z,0.5400014242421846,2021-10-31
C_512037,2021-11,1273.98,636.99,رقیب Z,0.5,2021-11-30
C_512037,2021-12,544.1,0.0,رقیب Z,0.0,2021-12-31
C_512037,2022-01,321.11,0.0,رقیب Z,0.0,2022-01-31
C_512037,2022-02,272.05,0.0,رقیب Z,0.0,2022-02-28
C_512037,2022-03,668.97,0.0,رقیب Z,0.0,2022-03-31
C_512037,2022-04,392.09,254.86,رقیب Z,0.6500038256522738,2022-04-30
C_512037,2022-05,647.72,395.11,رقیب Z,0.6100012351015871,2022-05-31
C_512037,2022-06,517.34,0.0,رقیب Z,0.0,2022-06-30
C_512992,2021-07,3732.53,1679.64,رقیب Z,0.4500004018721886,2021-07-31
C_512992,2021-08,2150.28,0.0,تأمین,0.0,2021-08-31
C_512992,2021-09,2376.62,0.0,تأمین,0.0,2021-09-30
C_512992,2021-10,1961.66,0.0,رقیب Z,0.0,2021-10-31
C_512992,2021-11,1735.31,0.0,رقیب Z,0.0,2021-11-30
C_512992,2021-12,1527.83,0.0,رقیب Z,0.0,2021-12-31
C_512992,2022-01,1169.45,0.0,رقیب Z,0.0,2022-01-31
C_512992,2022-02,1923.93,0.0,رقیب Z,0.0,2022-02-28
C_512992,2022-03,1697.59,0.0,رقیب Z,0.0,2022-03-31
C_512992,2022-04,6341.76,2092.78,رقیب Z,0.3299998738520537,2022-04-30
C_512992,2022-05,2131.42,0.0,رقیب Z,0.0,2022-05-31
C_512992,2022-06,2772.73,0.0,رقیب Z,0.0,2022-06-30
C_514318,2021-07,546.74,355.38,رقیب Z,0.649998170977064,2021-07-31
C_514318,2021-08,5836.64,3093.42,تأمین,0.5300001370651608,2021-08-31
C_514318,2021-09,4471.72,2548.88,تأمین,0.569999910548961,2021-09-30
C_514318,2021-10,3758.14,2781.02,رقیب X,0.7399990420793265,2021-10-31
C_514318,2021-11,3839.7,2687.79,رقیب X,0.7000000000000001,2021-11-30
C_514318,2021-12,2810.53,0.0,رقیب X,0.0,2021-12-31
C_514318,2022-01,1622.82,1168.43,تأمین,0.7199997535154855,2022-01-31
C_514318,2022-02,2380.66,1618.85,تأمین,0.6800005040618988,2022-02-28
C_514318,2022-03,993.05,0.0,تأمین,0.0,2022-03-31
C_514318,2022-04,2679.37,0.0,تأمین,0.0,2022-04-30
C_514318,2022-05,1313.79,735.72,تأمین,0.5599981732240312,2022-05-31
C_514318,2022-06,2248.42,0.0,تأمین,0.0,2022-06-30
C_514467,2021-07,1475.69,516.49,رقیب Y,0.3499989835263504,2021-07-31
C_514467,2021-08,764.41,0.0,تأمین,0.0,2021-08-31
C_514467,2021-09,707.59,0.0,رقیب X,0.0,2021-09-30
C_514467,2021-10,299.56,0.0,رقیب Y,0.0,2021-10-31
C_514467,2021-11,356.38,0.0,رقیب Y,0.0,2021-11-30
C_514467,2021-12,418.36,0.0,رقیب Y,0.0,2021-12-31
C_514467,2022-01,712.76,0.0,رقیب Z,0.0,2022-01-31
C_514467,2022-02,537.15,0.0,رقیب Z,0.0,2022-02-28
C_514467,2022-03,593.96,0.0,رقیب Z,0.0,2022-03-31
C_514467,2022-04,418.36,0.0,رقیب Z,0.0,2022-04-30
C_514467,2022-05,475.17,0.0,رقیب Z,0.0,2022-05-31
C_514467,2022-06,299.56,0.0,رقیب Z,0.0,2022-06-30
C_515250,2021-07,351.81,0.0,رقیب Y,0.0,2021-07-31
C_515250,2021-08,367.39,264.52,رقیب Z,0.7199978224774762,2021-08-31
C_515250,2021-09,195.74,0.0,رقیب Z,0.0,2021-09-30
C_515250,2021-10,137.55,0.0,رقیب Y,0.0,2021-10-31
C_515250,2021-11,375.62,0.0,رقیب Y,0.0,2021-11-30
C_515250,2021-12,343.88,0.0,رقیب Y,0.0,2021-12-31
C_515250,2022-01,386.2,0.0,رقیب Y,0.0,2022-01-31
C_515250,2022-02,208.97,0.0,رقیب Y,0.0,2022-02-28
C_515250,2022-03,179.87,0.0,رقیب Y,0.0,2022-03-31
C_515250,2022-04,296.26,0.0,رقیب Y,0.0,2022-04-30
C_515250,2022-05,264.52,0.0,رقیب Y,0.0,2022-05-31
C_515250,2022-06,354.46,0.0,رقیب Y,0.0,2022-06-30
C_518441,2021-07,90.0,0.0,رقیب Z,0.0,2021-07-31
C_518441,2021-08,79.0,0.0,رقیب Z,0.0,2021-08-31
C_518441,2021-09,67.0,0.0,رقیب Z,0.0,2021-09-30
C_518441,2021-10,118.0,0.0,رقیب Z,0.0,2021-10-31
C_518441,2021-11,129.0,0.0,رقیب Z,0.0,2021-11-30
C_518441,2021-12,140.0,0.0,رقیب Z,0.0,2021-12-31
C_518441,2022-01,135.0,0.0,رقیب X,0.0,2022-01-31
C_518441,2022-02,101.0,0.0,رقیب Y,0.0,2022-02-28
C_518441,2022-03,112.0,0.0,رقیب X,0.0,2022-03-31
C_518441,2022-04,78.0,0.0,رقیب Y,0.0,2022-04-30
C_518441,2022-05,89.0,0.0,رقیب Y,0.0,2022-05-31
C_518441,2022-06,55.0,0.0,رقیب Y,0.0,2022-06-30
C_519849,2021-07,103.0,0.0,تأمین,0.0,2021-07-31
C_519849,2021-08,133.0,0.0,رقیب Y,0.0,2021-08-31
C_519849,2021-09,145.0,0.0,رقیب Y,0.0,2021-09-30
C_519849,2021-10,70.0,0.0,تأمین,0.0,2021-10-31
C_519849,2021-11,59.0,0.0,تأمین,0.0,2021-11-30
C_519849,2021-12,148.0,0.0,تأمین,0.0,2021-12-31
C_519849,2022-01,100.0,0.0,رقیب Z,0.0,2022-01-31
C_519849,2022-02,139.0,0.0,رقیب Z,0.0,2022-02-28
C_519849,2022-03,128.0,0.0,رقیب Z,0.0,2022-03-31
C_519849,2022-04,66.0,0.0,رقیب Z,0.0,2022-04-30
C_519849,2022-05,54.0,0.0,رقیب Z,0.0,2022-05-31
C_519849,2022-06,89.0,0.0,رقیب Z,0.0,2022-06-30
C_520232,2021-07,897.54,0.0,تأمین,0.0,2021-07-31
C_520232,2021-08,2077.63,1246.58,تأمین,0.6000009626353103,2021-08-31
C_520232,2021-09,1184.25,0.0,تأمین,0.0,2021-09-30
C_520232,2021-10,1146.85,0.0,رقیب X,0.0,2021-10-31
C_520232,2021-11,1009.73,0.0,رقیب X,0.0,2021-11-30
C_520232,2021-12,860.14,0.0,رقیب X,0.0,2021-12-31
C_520232,2022-01,1109.46,0.0,تأمین,0.0,2022-01-31
C_520232,2022-02,1533.29,0.0,رقیب Z,0.0,2022-02-28
C_520232,2022-03,1383.7,0.0,رقیب Z,0.0,2022-03-31
C_520232,2022-04,673.15,0.0,تأمین,0.0,2022-04-30
C_520232,2022-05,1795.08,0.0,تأمین,0.0,2022-05-31
C_520232,2022-06,959.87,0.0,تأمین,0.0,2022-06-30
C_523504,2021-07,9244.45,3697.78,رقیب Z,0.39999999999999997,2021-07-31
C_523504,2021-08,5472.71,0.0,تأمین,0.0,2021-08-31
C_523504,2021-09,5028.98,0.0,تأمین,0.0,2021-09-30
C_523504,2021-10,5139.91,0.0,تأمین,0.0,2021-10-31
C_523504,2021-11,1848.89,0.0,تأمین,0.0,2021-11-30
C_523504,2021-12,4289.42,0.0,تأمین,0.0,2021-12-31
C_523504,2022-01,5250.85,0.0,تأمین,0.0,2022-01-31
C_523504,2022-02,1959.82,0.0,تأمین,0.0,2022-02-28
C_523504,2022-03,2366.58,0.0,تأمین,0.0,2022-03-31
C_523504,2022-04,3143.11,0.0,تأمین,0.0,2022-04-30
C_523504,2022-05,3586.85,0.0,تأمین,0.0,2022-05-31
C_523504,2022-06,3993.6,0.0,تأمین,0.0,2022-06-30
C_524968,2021-07,25.94,0.0,رقیب Z,0.0,2021-07-31
C_524968,2021-08,33.59,19.82,رقیب Z,0.5900565644537064,2021-08-31
C_524968,2021-09,16.72,0.0,رقیب Y,0.0,2021-09-30
C_524968,2021-10,138.8,55.52,رقیب Z,0.39999999999999997,2021-10-31
C_524968,2021-11,73.08,26.31,رقیب Z,0.3600164203612479,2021-11-30
C_524968,2021-12,67.54,32.42,رقیب Z,0.4800118448326917,2021-12-31
C_524968,2022-01,35.74,0.0,رقیب Z,0.0,2022-01-31
C_524968,2022-02,35.41,13.1,رقیب Z,0.36995199096300485,2022-02-28
C_524968,2022-03,29.11,0.0,تأمین,0.0,2022-03-31
C_524968,2022-04,23.06,0.0,رقیب Z,0.0,2022-04-30
C_524968,2022-05,45.23,25.78,رقیب Z,0.5699756798585011,2022-05-31
C_524968,2022-06,16.43,0.0,رقیب Z,0.0,2022-06-30
C_527060,2021-07,4184.74,1464.66,تأمین,0.3500002389634721,2021-07-31
C_527060,2021-08,5102.74,2143.15,رقیب X,0.419999843221485,2021-08-31
C_527060,2021-09,8363.57,3847.24,رقیب X,0.4599997369544345,2021-09-30
C_527060,2021-10,17191.69,6189.01,رقیب Z,0.3600000930682208,2021-10-31
C_527060,2021-11,3820.87,0.0,رقیب Z,0.0,2021-11-30
C_527060,2021-12,2079.39,0.0,رقیب Z,0.0,2021-12-31
C_527060,2022-01,1923.43,0.0,رقیب Z,0.0,2022-01-31
C_527060,2022-02,1637.52,0.0,رقیب Z,0.0,2022-02-28
C_527060,2022-03,1325.61,0.0,رقیب Z,0.0,2022-03-31
C_527060,2022-04,2251.76,1598.75,رقیب Z,0.7100001776388247,2022-04-30
C_527060,2022-05,2571.43,1722.86,رقیب Z,0.6700007388884784,2022-05-31
C_527060,2022-06,1950.73,1228.96,رقیب Z,0.6300000512628606,2022-06-30
C_528949,2021-07,2174.9,652.47,رقیب Z,0.3,2021-07-31
C_528949,2021-08,1116.21,680.89,رقیب Z,0.6100017021886562,2021-08-31
C_528949,2021-09,997.54,568.6,تأمین,0.5700022054253464,2021-09-30
C_528949,2021-10,710.07,0.0,رقیب Z,0.0,2021-10-31
C_528949,2021-11,779.8,0.0,رقیب Z,0.0,2021-11-30
C_528949,2021-12,564.25,0.0,رقیب Z,0.0,2021-12-31
C_528949,2022-01,754.44,0.0,رقیب Z,0.0,2022-01-31
C_528949,2022-02,824.18,0.0,رقیب Z,0.0,2022-02-28
C_528949,2022-03,900.26,0.0,رقیب Z,0.0,2022-03-31
C_528949,2022-04,329.67,0.0,رقیب Z,0.0,2022-04-30
C_528949,2022-05,405.75,0.0,رقیب Z,0.0,2022-05-31
C_528949,2022-06,475.49,0.0,رقیب Z,0.0,2022-06-30
C_530981,2021-07,11313.73,0.0,رقیب X,0.0,2021-07-31
C_530981,2021-08,19819.86,11495.52,تأمین,0.5800000605453318,2021-08-31
C_530981,2021-09,4586.65,0.0,تأمین,0.0,2021-09-30
C_530981,2021-10,15567.03,6071.14,تأمین,0.3899998907948401,2021-10-31
C_530981,2021-11,32867.37,11503.58,تأمین,0.35000001521265617,2021-11-30
C_530981,2021-12,10319.96,0.0,تأمین,0.0,2021-12-31
C_530981,2022-01,5580.42,0.0,تأمین,0.0,2022-01-31
C_530981,2022-02,19975.9,5793.01,تأمین,0.2899999499396773,2022-02-28
C_530981,2022-03,22980.52,5745.13,تأمین,0.25,2022-03-31
C_530981,2022-04,14211.05,5258.09,تأمین,0.3700001055516658,2022-04-30
C_530981,2022-05,9096.85,0.0,تأمین,0.0,2022-05-31
C_530981,2022-06,3975.09,0.0,تأمین,0.0,2022-06-30
C_531140,2021-07,66.62,0.0,رقیب Z,0.0,2021-07-31
C_531140,2021-08,146.98,0.0,تأمین,0.0,2021-08-31
C_531140,2021-09,52.87,0.0,تأمین,0.0,2021-09-30
C_531140,2021-10,136.4,0.0,رقیب Z,0.0,2021-10-31
C_531140,2021-11,123.72,0.0,رقیب Z,0.0,2021-11-30
C_531140,2021-12,59.21,0.0,رقیب Z,0.0,2021-12-31
C_531140,2022-01,153.32,0.0,رقیب Z,0.0,2022-01-31
C_531140,2022-02,141.69,0.0,رقیب Z,0.0,2022-02-28
C_531140,2022-03,129.0,0.0,رقیب Z,0.0,2022-03-31
C_531140,2022-04,106.8,0.0,رقیب Y,0.0,2022-04-30
C_531140,2022-05,176.23,105.74,رقیب Y,0.6000113488055382,2022-05-31
C_531140,2022-06,83.53,0.0,رقیب Y,0.0,2022-06-30
C_531512,2021-07,16793.39,6381.49,تأمین,0.38000010718502936,2021-07-31
C_531512,2021-08,7211.08,0.0,تأمین,0.0,2021-08-31
C_531512,2021-09,6445.3,0.0,تأمین,0.0,2021-09-30
C_531512,2021-10,6636.75,0.0,تأمین,0.0,2021-10-31
C_531512,2021-11,7402.53,0.0,تأمین,0.0,2021-11-30
C_531512,2021-12,8104.49,0.0,رقیب Z,0.0,2021-12-31
C_531512,2022-01,8997.9,0.0,رقیب Y,0.0,2022-01-31
C_531512,2022-02,6828.19,0.0,رقیب Z,0.0,2022-02-28
C_531512,2022-03,7530.16,0.0,رقیب Y,0.0,2022-03-31
C_531512,2022-04,5360.45,0.0,رقیب Z,0.0,2022-04-30
C_531512,2022-05,6062.42,0.0,رقیب Z,0.0,2022-05-31
C_531512,2022-06,3892.71,0.0,رقیب Z,0.0,2022-06-30
C_531868,2021-07,102.0,0.0,رقیب Z,0.0,2021-07-31
C_531868,2021-08,146.0,0.0,رقیب Z,0.0,2021-08-31
C_531868,2021-09,134.0,0.0,رقیب Z,0.0,2021-09-30
C_531868,2021-10,137.0,0.0,رقیب Z,0.0,2021-10-31
C_531868,2021-11,149.0,0.0,رقیب Z,0.0,2021-11-30
C_531868,2021-12,114.0,0.0,رقیب Z,0.0,2021-12-31
C_531868,2022-01,107.0,0.0,تأمین,0.0,2022-01-31
C_531868,2022-02,118.0,0.0,تأمین,0.0,2022-02-28
C_531868,2022-03,130.0,0.0,تأمین,0.0,2022-03-31
C_531868,2022-04,141.0,0.0,تأمین,0.0,2022-04-30
C_531868,2022-05,52.0,0.0,تأمین,0.0,2022-05-31
C_531868,2022-06,63.0,0.0,تأمین,0.0,2022-06-30
C_535492,2021-07,63.0,0.0,تأمین,0.0,2021-07-31
C_535492,2021-08,120.0,0.0,رقیب Z,0.0,2021-08-31
C_535492,2021-09,131.0,0.0,رقیب Z,0.0,2021-09-30
C_535492,2021-10,128.0,0.0,رقیب Z,0.0,2021-10-31
C_535492,2021-11,117.0,0.0,رقیب Z,0.0,2021-11-30
C_535492,2021-12,50.0,0.0,رقیب Z,0.0,2021-12-31
C_535492,2022-01,101.0,0.0,تأمین,0.0,2022-01-31
C_535492,2022-02,90.0,0.0,تأمین,0.0,2022-02-28
C_535492,2022-03,78.0,0.0,تأمین,0.0,2022-03-31
C_535492,2022-04,57.0,0.0,رقیب Z,0.0,2022-04-30
C_535492,2022-05,147.0,0.0,رقیب Z,0.0,2022-05-31
C_535492,2022-06,135.0,0.0,رقیب Z,0.0,2022-06-30
C_535756,2021-07,109806.22,35137.99,تأمین,0.3199999963572191,2021-07-31
C_535756,2021-08,166864.06,51727.86,رقیب X,0.31000000839006314,2021-08-31
C_535756,2021-09,138985.96,37526.21,رقیب X,0.2700000057559771,2021-09-30
C_535756,2021-10,116589.13,55962.78,رقیب X,0.47999997941489053,2021-10-31
C_535756,2021-11,103747.79,53948.85,رقیب X,0.5199999922889924,2021-11-30
C_535756,2021-12,22968.48,9187.39,رقیب X,0.39999991292414644,2021-12-31
C_535756,2022-01,34643.79,24943.53,تأمین,0.7200000346382425,2022-01-31
C_535756,2022-02,71563.32,17890.83,تأمین,0.25,2022-02-28
C_535756,2022-03,22296.14,6465.88,تأمین,0.28999997308951236,2022-03-31
C_535756,2022-04,24853.27,12923.7,رقیب X,0.5199999839055384,2022-04-30
C_535756,2022-05,33628.65,0.0,رقیب X,0.0,2022-05-31
C_535756,2022-06,37297.23,0.0,تأمین,0.0,2022-06-30
C_537815,2021-07,134.0,0.0,رقیب Y,0.0,2021-07-31
C_537815,2021-08,122.0,0.0,رقیب Y,0.0,2021-08-31
C_537815,2021-09,111.0,0.0,رقیب Y,0.0,2021-09-30
C_537815,2021-10,114.0,0.0,رقیب Y,0.0,2021-10-31
C_537815,2021-11,125.0,0.0,رقیب X,0.0,2021-11-30
C_537815,2021-12,137.0,0.0,رقیب X,0.0,2021-12-31
C_537815,2022-01,127.0,0.0,تأمین,0.0,2022-01-31
C_537815,2022-02,92.0,0.0,تأمین,0.0,2022-02-28
C_537815,2022-03,104.0,0.0,تأمین,0.0,2022-03-31
C_537815,2022-04,69.0,0.0,تأمین,0.0,2022-04-30
C_537815,2022-05,81.0,0.0,تأمین,0.0,2022-05-31
C_537815,2022-06,148.0,0.0,تأمین,0.0,2022-06-30
C_537870,2021-07,86.0,0.0,رقیب X,0.0,2021-07-31
C_537870,2021-08,107.0,0.0,رقیب Y,0.0,2021-08-31
C_537870,2021-09,118.0,0.0,رقیب Y,0.0,2021-09-30
C_537870,2021-10,150.0,0.0,تأمین,0.0,2021-10-31
C_537870,2021-11,138.0,0.0,تأمین,0.0,2021-11-30
C_537870,2021-12,127.0,0.0,تأمین,0.0,2021-12-31
C_537870,2022-01,79.0,0.0,رقیب Y,0.0,2022-01-31
C_537870,2022-02,113.0,0.0,رقیب Y,0.0,2022-02-28
C_537870,2022-03,101.0,0.0,رقیب Y,0.0,2022-03-31
C_537870,2022-04,136.0,0.0,رقیب X,0.0,2022-04-30
C_537870,2022-05,124.0,0.0,رقیب Y,0.0,2022-05-31
C_537870,2022-06,58.0,0.0,رقیب X,0.0,2022-06-30
C_538682,2021-07,27.35,0.0,تأمین,0.0,2021-07-31
C_538682,2021-08,30.3,0.0,تأمین,0.0,2021-08-31
C_538682,2021-09,33.51,0.0,تأمین,0.0,2021-09-30
C_538682,2021-10,32.71,0.0,تأمین,0.0,2021-10-31
C_538682,2021-11,29.76,0.0,تأمین,0.0,2021-11-30
C_538682,2021-12,26.54,0.0,تأمین,0.0,2021-12-31
C_538682,2022-01,36.73,0.0,تأمین,0.0,2022-01-31
C_538682,2022-02,43.24,26.81,تأمین,0.620027752081406,2022-02-28
C_538682,2022-03,15.82,0.0,تأمین,0.0,2022-03-31
C_538682,2022-04,27.61,0.0,رقیب X,0.0,2022-04-30
C_538682,2022-05,24.67,0.0,رقیب X,0.0,2022-05-31
C_538682,2022-06,33.78,0.0,تأمین,0.0,2022-06-30
C_544893,2021-07,274.62,0.0,رقیب Z,0.0,2021-07-31
C_544893,2021-08,271.93,0.0,تأمین,0.0,2021-08-31
C_544893,2021-09,239.62,0.0,تأمین,0.0,2021-09-30
C_544893,2021-10,390.4,0.0,تأمین,0.0,2021-10-31
C_544893,2021-11,598.31,269.24,تأمین,0.45000083568718563,2021-11-30
C_544893,2021-12,177.7,0.0,تأمین,0.0,2021-12-31
C_544893,2022-01,150.77,0.0,رقیب Z,0.0,2022-01-31
C_544893,2022-02,331.17,0.0,تأمین,0.0,2022-02-28
C_544893,2022-03,360.78,0.0,رقیب Z,0.0,2022-03-31
C_544893,2022-04,245.01,0.0,رقیب Z,0.0,2022-04-30
C_544893,2022-05,274.62,0.0,رقیب Z,0.0,2022-05-31
C_544893,2022-06,183.08,0.0,رقیب Z,0.0,2022-06-30
C_545560,2021-07,56.0,0.0,رقیب Y,0.0,2021-07-31
C_545560,2021-08,145.0,0.0,رقیب Y,0.0,2021-08-31
C_545560,2021-09,134.0,0.0,رقیب Z,0.0,2021-09-30
C_545560,2021-10,88.0,0.0,رقیب Z,0.0,2021-10-31
C_545560,2021-11,99.0,0.0,رقیب Z,0.0,2021-11-30
C_545560,2021-12,111.0,0.0,رقیب Z,0.0,2021-12-31
C_545560,2022-01,101.0,0.0,رقیب X,0.0,2022-01-31
C_545560,2022-02,66.0,0.0,رقیب X,0.0,2022-02-28
C_545560,2022-03,78.0,0.0,رقیب X,0.0,2022-03-31
C_545560,2022-04,144.0,0.0,رقیب X,0.0,2022-04-30
C_545560,2022-05,55.0,0.0,رقیب X,0.0,2022-05-31
C_545560,2022-06,122.0,0.0,رقیب Y,0.0,2022-06-30
C_547873,2021-07,49.35,12.83,رقیب Y,0.25997973657548124,2021-07-31
C_547873,2021-08,7.18,0.0,رقیب Y,0.0,2021-08-31
C_547873,2021-09,8.53,0.0,رقیب Y,0.0,2021-09-30
C_547873,2021-10,14.13,0.0,رقیب Y,0.0,2021-10-31
C_547873,2021-11,12.9,0.0,رقیب Y,0.0,2021-11-30
C_547873,2021-12,11.55,0.0,رقیب Y,0.0,2021-12-31
C_547873,2022-01,42.46,16.56,رقیب Z,0.3900141309467734,2022-01-31
C_547873,2022-02,12.57,6.41,رقیب Z,0.5099443118536198,2022-02-28
C_547873,2022-03,19.3,9.07,رقیب Z,0.4699481865284974,2022-03-31
C_547873,2022-04,7.29,0.0,تأمین,0.0,2022-04-30
C_547873,2022-05,5.95,0.0,تأمین,0.0,2022-05-31
C_547873,2022-06,9.87,0.0,تأمین,0.0,2022-06-30
C_548964,2021-07,758.93,204.91,رقیب Y,0.2699985505909636,2021-07-31
C_548964,2021-08,269.81,186.17,رقیب Z,0.6900040769430339,2021-08-31
C_548964,2021-09,49.92,36.44,رقیب Z,0.7299679487179487,2021-09-30
C_548964,2021-10,159.68,0.0,رقیب Y,0.0,2021-10-31
C_548964,2021-11,130.58,77.04,رقیب Y,0.5899831520906724,2021-11-30
C_548964,2021-12,133.07,0.0,رقیب Y,0.0,2021-12-31
C_548964,2022-01,194.74,74.0,رقیب Y,0.37999383793776315,2022-01-31
C_548964,2022-02,74.06,0.0,رقیب Y,0.0,2022-02-28
C_548964,2022-03,60.17,0.0,رقیب Y,0.0,2022-03-31
C_548964,2022-04,111.08,0.0,رقیب Y,0.0,2022-04-30
C_548964,2022-05,98.36,0.0,رقیب Z,0.0,2022-05-31
C_548964,2022-06,137.7,0.0,رقیب Y,0.0,2022-06-30
C_551070,2021-07,130.0,0.0,رقیب Z,0.0,2021-07-31
C_551070,2021-08,131.0,0.0,رقیب Y,0.0,2021-08-31
C_551070,2021-09,143.0,0.0,رقیب Y,0.0,2021-09-30
C_551070,2021-10,140.0,0.0,رقیب Y,0.0,2021-10-31
C_551070,2021-11,129.0,0.0,رقیب Y,0.0,2021-11-30
C_551070,2021-12,117.0,0.0,رقیب Y,0.0,2021-12-31
C_551070,2022-01,55.0,0.0,رقیب Y,0.0,2022-01-31
C_551070,2022-02,89.0,0.0,رقیب Y,0.0,2022-02-28
C_551070,2022-03,78.0,0.0,رقیب Y,0.0,2022-03-31
C_551070,2022-04,112.0,0.0,رقیب Y,0.0,2022-04-30
C_551070,2022-05,101.0,0.0,رقیب Y,0.0,2022-05-31
C_551070,2022-06,135.0,0.0,رقیب Y,0.0,2022-06-30
C_551361,2021-07,55067.08,13766.77,رقیب Z,0.25,2021-07-31
C_551361,2021-08,44776.11,16567.16,رقیب Z,0.36999998436666337,2021-08-31
C_551361,2021-09,4434.36,1463.34,رقیب Z,0.3300002706140232,2021-09-30
C_551361,2021-10,2263.74,1561.98,رقیب X,0.6899997349518938,2021-10-31
C_551361,2021-11,12199.94,0.0,رقیب X,0.0,2021-11-30
C_551361,2021-12,9104.43,0.0,رقیب X,0.0,2021-12-31
C_551361,2022-01,23430.44,13355.35,رقیب X,0.5699999658563818,2022-01-31
C_551361,2022-02,28854.82,17601.44,رقیب X,0.609999993068749,2022-02-28
C_551361,2022-03,10620.35,6903.23,رقیب X,0.6500002353971385,2022-03-31
C_551361,2022-04,4368.05,1616.18,رقیب X,0.3700003434026625,2022-04-30
C_551361,2022-05,5644.75,0.0,رقیب X,0.0,2022-05-31
C_551361,2022-06,6646.23,0.0,رقیب X,0.0,2022-06-30
C_565005,2021-07,11.09,0.0,رقیب Y,0.0,2021-07-31
