customer_id,snapshot_date,recency_days,tenure_days,freq_90d,freq_180d,freq_365d,freq_trend,monetary_sum_90d,monetary_avg_90d,monetary_sum_365d,gap_mean_days,gap_std_days,nunique_product_365d,nunique_group_365d,cash_ratio_365d,offer_count,offer_reject_rate,offer_expire_rate,offer_avg_discount_pct,avg_payment_delay_days,bounced_check_rate,wallet_share,has_offer_history,has_payment_history,has_wallet_share,low_history_flag
C_812674,2022-03-01,85,715,3,12,29,-6,989984.43,329994.81,2943673.38,8.513513513513514,23.63955545281392,3,1,0.4137931034482758,2,0.0,0.5,2.35,26.06896551724138,0.0344827586206896,0.0,1,1,1,0
C_842603,2022-03-01,351,680,0,0,2,0,0.0,0.0,2704.2200000000003,13.16,27.877230852435837,2,1,1.0,0,0.0,0.0,0.0,26.875,0.0,0.0,0,1,1,0
C_841232,2022-03-01,491,638,0,0,0,0,0.0,0.0,0.0,10.5,39.28740256112639,0,0,,0,0.0,0.0,0.0,23.5,0.0,0.0,0,1,1,1
C_815913,2022-03-01,484,764,0,0,0,0,0.0,0.0,0.0,3.733333333333333,7.83328541292607,0,0,,3,0.6666666666666666,0.3333333333333333,6.133333333333333,24.851063829787236,0.0,0.0,1,1,1,1
C_820281,2022-03-01,267,743,0,0,8,0,0.0,0.0,1710897.33,22.666666666666668,49.2446274565392,2,1,0.0,0,0.0,0.0,0.0,19.666666666666668,0.0833333333333333,0.0,0,1,1,0
C_822722,2022-03-01,330,393,0,0,1,0,0.0,0.0,3773.17,21.0,21.0,1,1,1.0,0,0.0,0.0,0.0,27.0,0.0,0.0,0,1,1,1
C_824449,2022-03-01,421,421,0,0,0,0,0.0,0.0,0.0,,,0,0,,0,0.0,0.0,0.0,8.0,0.0,0.0,0,1,1,1
C_825107,2022-03-01,22,379,4,10,16,-2,39609.58,9902.395,130968.25,21.0,32.83291031876401,9,2,1.0,2,0.0,0.5,6.15,25.25,0.0,0.6100017670966602,1,1,1,0
C_826339,2022-03-01,225,386,0,0,11,0,0.0,0.0,2670074.87,9.470588235294118,27.329282937580945,4,1,1.0,0,0.0,0.0,0.0,23.25,0.0,0.0,0,1,1,0
C_828155,2022-03-01,22,617,7,7,19,7,773515.17,110502.16714285714,1461601.24,19.193548387096776,40.6951425068879,7,1,1.0,1,0.0,1.0,7.9,22.923076923076923,0.0,0.290000140833169,1,1,1,0
C_829082,2022-03-01,64,575,4,11,20,-3,2633773.66,658443.415,11354644.19,16.483870967741936,29.618542579204146,2,1,0.0,0,0.0,0.0,0.0,25.285714285714285,0.0,0.0,0,1,1,0
C_831485,2022-03-01,92,750,0,3,10,-3,0.0,0.0,877374.95,21.225806451612904,43.91940321195887,1,1,1.0,2,0.0,1.0,3.75,13.0,0.0,0.0,1,1,1,0
C_832816,2022-03-01,302,302,0,0,2,0,0.0,0.0,289589.28,0.0,,1,1,1.0,0,0.0,0.0,0.0,24.33333333333333,0.0,0.0,0,1,1,0
C_836682,2022-03-01,344,344,0,0,4,0,0.0,0.0,485652.22,0.0,0.0,1,1,1.0,0,0.0,0.0,0.0,30.0,0.0,0.0,0,1,1,0
C_838088,2022-03-01,15,771,3,35,89,-29,2350421.5,783473.8333333334,14710456.19,3.5492957746478875,7.740707269366879,18,5,1.0,14,0.3571428571428571,0.0,5.235714285714286,24.788235294117648,0.0117647058823529,0.4799995743458227,1,1,1,0
C_839280,2022-03-01,1,750,2,8,12,-4,172060.49,86030.245,634255.26,27.74074074074074,38.65786077151967,8,2,1.0,2,0.5,0.0,5.1,28.58823529411765,0.0,0.3399966190516439,1,1,1,0
C_839421,2022-03-01,694,694,0,0,0,0,0.0,0.0,0.0,,,0,0,,0,0.0,0.0,0.0,6.0,0.0,0.0,0,1,1,1
C_840617,2022-03-01,603,603,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,0.0,8.0,0.0,0.0,0,1,1,1
C_842281,2022-03-01,519,778,0,0,0,0,0.0,0.0,0.0,1.947368421052632,15.44605264346696,0,0,,6,0.3333333333333333,0.1666666666666666,3.9166666666666665,24.09090909090909,0.0,0.0,1,1,1,1
C_495883,2022-03-01,603,638,0,0,0,0,0.0,0.0,0.0,11.666666666666666,20.207259421636905,0,0,,0,0.0,0.0,0.0,30.0,0.0,0.0,0,1,1,1
C_274912,2022-03-01,106,757,0,54,86,-54,0.0,0.0,10001407.32,4.06875,11.762386419291351,4,1,1.0,6,0.1666666666666666,0.3333333333333333,5.033333333333333,21.854545454545452,0.0,0.0,1,1,1,0
C_491950,2022-03-01,295,295,0,0,1,0,0.0,0.0,128326.0,,,1,1,1.0,0,0.0,0.0,0.0,28.0,0.0,0.0,0,1,1,1
C_181387,2022-03-01,484,484,0,0,0,0,0.0,0.0,0.0,,,0,0,,1,0.0,0.0,4.3,2.0,0.0,0.0,1,1,1,1
C_182241,2022-03-01,190,687,0,0,2,0,0.0,0.0,592165.8,29.235294117647054,54.68492641003175,1,1,1.0,1,0.0,0.0,4.6,36.91666666666666,0.0833333333333333,0.0,1,1,1,0
C_183105,2022-03-01,36,540,7,11,17,3,955380.9,136482.98571428572,1843014.07,26.526315789473685,59.239971885592986,2,2,0.5882352941176471,2,1.0,0.0,4.55,31.666666666666668,0.0,0.0,1,1,1,0
C_184726,2022-03-01,204,722,0,0,2,0,0.0,0.0,94238.71,172.66666666666666,299.06743944022617,1,1,1.0,1,0.0,0.0,1.7,15.666666666666666,0.0,0.0,1,1,1,0
C_185126,2022-03-01,22,785,8,35,59,-19,3750699.7,468837.4625,17531340.95,3.815,10.091579404353505,3,1,1.0,10,0.5,0.0,4.5,24.119402985074625,0.0,0.4099998979185594,1,1,1,0
C_189507,2022-03-01,43,127,1,5,5,-3,3198326.47,3198326.47,10488482.97,21.0,28.57738033247041,1,1,1.0,0,0.0,0.0,0.0,20.0,0.0,0.0,0,1,1,0
C_180817,2022-03-01,85,736,4,41,85,-33,2056472.57,514118.1425,28283928.28,6.711340206185567,34.61754094232389,13,2,0.2352941176470588,5,0.2,0.2,5.72,24.966666666666665,0.0,0.0,1,1,1,0
C_190305,2022-03-01,358,792,0,0,6,0,0.0,0.0,305457.66000000003,8.346153846153847,18.33980415079705,1,1,1.0,1,0.0,0.0,8.1,20.0,0.0,0.0,1,1,1,0
C_192142,2022-03-01,470,470,0,0,0,0,0.0,0.0,0.0,,,0,0,,0,0.0,0.0,0.0,7.5,0.0,0.0,0,1,1,1
C_193151,2022-03-01,561,715,0,0,0,0,0.0,0.0,0.0,30.8,61.34492644057861,0,0,,1,0.0,0.0,4.0,10.0,0.0,0.0,1,1,1,1
C_195665,2022-03-01,736,736,0,0,0,0,0.0,0.0,0.0,,,0,0,,0,0.0,0.0,0.0,2.0,0.0,0.0,0,1,1,1
C_196572,2022-03-01,225,358,0,0,3,0,0.0,0.0,17989.96,66.5,84.14570696119915,2,1,1.0,0,0.0,0.0,0.0,18.0,0.0,0.0,0,1,1,0
C_197461,2022-03-01,15,435,5,5,22,5,4420003.39,884000.678,8267341.0,18.26086956521739,38.73008859847664,9,2,1.0,3,0.0,0.6666666666666666,6.766666666666667,20.285714285714285,0.0,0.3699997347925635,1,1,1,0
C_208015,2022-03-01,120,750,0,4,28,-4,0.0,0.0,407031.87,18.0,52.692783298709,22,4,1.0,1,1.0,0.0,2.0,23.714285714285715,0.0,0.0,1,1,1,0
C_190554,2022-03-01,99,99,0,1,1,-1,0.0,0.0,28336.44,,,1,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
C_180745,2022-03-01,120,806,0,32,176,-32,0.0,0.0,5077681.35,1.1607445008460238,7.709968154039578,24,2,0.1193181818181818,23,0.3043478260869565,0.1739130434782608,4.469565217391304,22.71794871794872,0.0,0.0,1,1,1,0
C_178039,2022-03-01,15,421,3,5,18,1,964001.86,321333.9533333333,2718450.52,14.0,36.2284418654736,2,2,0.6666666666666666,0,0.0,0.0,0.0,13.0,0.0,0.6700002572545791,0,1,1,0
C_174878,2022-03-01,267,568,0,0,5,0,0.0,0.0,3279101.36,20.066666666666663,27.7320512524167,3,1,1.0,1,1.0,0.0,6.4,27.3,0.0,0.0,1,1,1,0
C_147980,2022-03-01,610,610,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,0.0,34.25,0.0,0.0,0,1,1,1
C_150182,2022-03-01,22,750,5,18,57,-8,21610.73,4322.146,125256.13,6.117647058823529,11.47523233440675,15,3,1.0,11,0.0909090909090909,0.3636363636363636,4.254545454545454,21.75,0.0,0.3299813780260707,1,1,1,0
C_152040,2022-03-01,8,638,2,2,2,2,12574.6,6287.3,12574.6,8.873239436619718,51.5746143472777,1,1,1.0,5,0.0,0.4,5.62,21.25,0.0,0.3099967958987504,1,1,1,0
C_152471,2022-03-01,365,435,0,0,0,0,0.0,0.0,0.0,8.75,11.683321445547923,0,0,,1,0.0,0.0,5.9,32.285714285714285,0.0,0.0,1,1,1,1
C_155853,2022-03-01,673,673,0,0,0,0,0.0,0.0,0.0,,,0,0,,0,0.0,0.0,0.0,8.0,0.0,0.0,0,1,1,1
C_155990,2022-03-01,134,757,0,48,174,-48,0.0,0.0,887969.53,1.4421296296296295,5.098690346547681,29,1,1.0,18,0.2777777777777778,0.4444444444444444,4.716666666666667,23.17948717948718,0.0,0.0,1,1,1,0
C_159514,2022-03-01,393,589,0,0,0,0,0.0,0.0,0.0,7.0,17.564695229878556,0,0,,2,1.0,0.0,6.05,23.571428571428573,0.0,0.0,1,1,1,1
C_160952,2022-03-01,666,785,0,0,0,0,0.0,0.0,0.0,7.933333333333334,14.459137825841022,0,0,,3,0.0,0.0,5.733333333333333,22.2,0.0,0.0,1,1,1,1
C_164398,2022-03-01,757,757,0,0,0,0,0.0,0.0,0.0,,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1
C_164510,2022-03-01,239,659,0,0,2,0,0.0,0.0,178458.91999999998,70.0,78.19974424510607,2,1,1.0,0,0.0,0.0,0.0,17.333333333333332,0.0,0.0,0,1,1,0
C_167944,2022-03-01,106,127,0,10,10,-10,0.0,0.0,836182.07,2.333333333333333,4.949747468305833,1,1,1.0,0,0.0,0.0,0.0,19.666666666666668,0.0,0.0,0,1,1,0
C_170045,2022-03-01,85,750,1,4,13,-2,1586.69,1586.69,40669.65,30.227272727272727,57.86020247374728,10,3,1.0,0,0.0,0.0,0.0,19.0,0.0625,0.0,0,1,1,0
C_171277,2022-03-01,281,316,0,0,6,0,0.0,0.0,252667.29,7.0,15.652475842498529,1,1,1.0,1,0.0,1.0,3.1,23.5,0.0,0.0,1,1,1,0
C_172705,2022-03-01,176,785,0,4,127,-4,0.0,0.0,306826.15,1.0235294117647058,2.7887673285014887,32,3,1.0,21,0.1904761904761904,0.1428571428571428,4.614285714285715,24.196428571428573,0.0,0.0,1,1,1,0
C_172854,2022-03-01,302,701,0,0,1,0,0.0,0.0,2766.62,133.0,230.36275740666068,1,1,1.0,0,0.0,0.0,0.0,20.5,0.0,0.0,0,1,1,1
C_209453,2022-03-01,379,526,0,0,0,0,0.0,0.0,0.0,6.125,14.047473856146892,0,0,,2,0.0,0.0,3.45,18.5,0.0,0.0,1,1,1,1
C_213928,2022-03-01,22,22,2,2,2,2,2057750.38,1028875.19,2057750.38,0.0,,2,1,1.0,0,0.0,0.0,0.0,52.0,0.0,0.7199992203792854,0,1,1,0
C_214224,2022-03-01,449,449,0,0,0,0,0.0,0.0,0.0,,,0,0,,0,0.0,0.0,0.0,9.0,0.0,0.0,0,1,1,1
C_216051,2022-03-01,162,218,0,2,10,-2,0.0,0.0,230776.21,6.222222222222222,14.193112570695847,4,2,1.0,0,0.0,0.0,0.0,25.33333333333333,0.0,0.0,0,1,1,0
C_242632,2022-03-01,498,561,0,0,0,0,0.0,0.0,0.0,21.0,36.37306695894642,0,0,,0,0.0,0.0,0.0,11.0,1.0,0.0,0,1,1,1
C_243568,2022-03-01,92,92,0,1,1,-1,0.0,0.0,1877.73,,,1,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
C_244106,2022-03-01,554,680,0,0,0,0,0.0,0.0,0.0,7.411764705882353,20.627829574174218,0,0,,1,0.0,1.0,6.6,33.0,0.0,0.0,1,1,1,1
C_244489,2022-03-01,435,435,0,0,0,0,0.0,0.0,0.0,,,0,0,,0,0.0,0.0,0.0,29.0,0.0,0.0,0,1,1,1
C_244560,2022-03-01,120,148,0,8,8,-8,0.0,0.0,4279759.9,4.0,10.583005244258365,2,2,0.5,0,0.0,0.0,0.0,18.666666666666668,0.0,0.0,0,1,1,0
C_245948,2022-03-01,1,785,62,62,303,62,42139646.4,679671.7161290322,80613361.07,0.6723842195540308,4.691225557258217,9,1,0.0594059405940594,62,0.1774193548387097,0.2741935483870967,4.737096774193549,23.084745762711865,0.0067796610169491,0.3300000143841286,1,1,1,0
C_247907,2022-03-01,491,659,0,0,0,0,0.0,0.0,0.0,42.0,84.0,0,0,,1,0.0,1.0,6.3,21.5,0.5,0.0,1,1,1,1
C_249009,2022-03-01,498,589,0,0,0,0,0.0,0.0,0.0,15.166666666666666,11.214573851318054,0,0,,0,0.0,0.0,0.0,14.2,0.0,0.0,0,1,1,1
C_249135,2022-03-01,169,764,0,1,12,-1,0.0,0.0,41961.92,22.884615384615383,51.80218290618797,2,1,1.0,1,1.0,0.0,3.5,18.125,0.0,0.0,1,1,1,0
C_249788,2022-03-01,127,771,0,1,3,-1,0.0,0.0,88162.16,49.53846153846154,95.35863479921066,3,1,1.0,1,0.0,1.0,6.0,31.33333333333333,0.0,0.0,1,1,1,0
C_251455,2022-03-01,771,771,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,0.0,40.0,0.0,0.0,0,1,1,1
C_257237,2022-03-01,225,225,0,0,1,0,0.0,0.0,3870.7,,,1,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
C_257260,2022-03-01,183,204,0,0,3,0,0.0,0.0,15846.16,10.5,14.849242404917495,3,1,1.0,0,0.0,0.0,0.0,20.0,0.0,0.0,0,1,1,0
C_258325,2022-03-01,78,778,8,169,406,-153,343207.75,42900.96875,10831536.87,0.9749303621169916,5.496486610363506,53,4,0.3152709359605911,31,0.4516129032258064,0.2258064516129032,5.209677419354839,23.83233532934132,0.0119760479041916,0.0,1,1,1,0
C_258818,2022-03-01,85,239,2,4,11,0,461847.37,230923.685,1487531.22,15.4,28.918275651682045,1,1,0.1818181818181818,1,0.0,0.0,5.2,34.0,0.0,0.0,1,1,1,0
C_242469,2022-03-01,778,778,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,1,0.0,0.0,2.0,0.0,0.0,0.0,1,0,1,1
C_147153,2022-03-01,1,750,8,25,44,-9,5069818.24,633727.28,12017496.04,12.278688524590164,25.708708736885885,2,2,0.5909090909090909,6,0.1666666666666666,0.3333333333333333,5.183333333333334,23.114285714285717,0.0,0.6899996163491083,1,1,1,0
C_240236,2022-03-01,29,624,2,2,35,2,6157104.3,3078552.15,13815339.29,16.08108108108108,61.90735837540656,8,2,0.0,3,0.3333333333333333,0.3333333333333333,3.1333333333333333,22.1,0.05,0.0,1,1,1,0
C_238413,2022-03-01,442,456,0,0,0,0,0.0,0.0,0.0,3.5,7.0,0,0,,0,0.0,0.0,0.0,33.666666666666664,0.0,0.0,0,1,1,1
C_217285,2022-03-01,631,736,0,0,0,0,0.0,0.0,0.0,6.5625,20.99513832613001,0,0,,0,0.0,0.0,0.0,21.55555555555556,0.0,0.0,0,1,1,1
C_218295,2022-03-01,15,477,4,9,12,-1,437309.08,109327.27,741046.81,27.176470588235293,43.496027540049056,9,1,1.0,0,0.0,0.0,0.0,26.77777777777778,0.0,0.300000571582082,0,1,1,0
C_219026,2022-03-01,99,659,0,3,11,-3,0.0,0.0,73819.33,19.310344827586206,29.913092508937886,8,2,1.0,2,0.0,0.5,2.3,15.941176470588236,0.0588235294117647,0.0,1,1,1,0
C_221542,2022-03-01,113,120,0,3,3,-3,0.0,0.0,174529.47,3.5,4.949747468305833,2,1,1.0,0,0.0,0.0,0.0,29.33333333333333,0.0,0.0,0,1,1,0
C_222193,2022-03-01,365,547,0,0,0,0,0.0,0.0,0.0,3.4339622641509435,8.641379506061481,0,0,,2,0.5,0.0,3.45,24.047619047619047,0.0476190476190476,0.0,1,1,1,1
C_224505,2022-03-01,225,253,0,0,4,0,0.0,0.0,566010.87,9.333333333333334,16.165807537309522,3,1,0.5,1,0.0,0.0,1.7,10.0,0.0,0.0,1,1,1,0
C_226745,2022-03-01,631,631,0,0,0,0,0.0,0.0,0.0,,,0,0,,1,0.0,0.0,8.1,0.0,0.0,0.0,1,1,1,1
C_227683,2022-03-01,92,428,0,2,18,-2,0.0,0.0,5608942.7,18.666666666666668,31.027502032115656,4,2,1.0,0,0.0,0.0,0.0,31.76923076923077,0.0,0.0,0,1,1,0
C_227779,2022-03-01,8,792,1,12,16,-10,9168.53,9168.53,108955.18,35.63636363636363,68.27573329943633,11,3,1.0,0,0.0,0.0,0.0,18.416666666666668,0.0,0.479966955803387,0,1,1,0
C_233299,2022-03-01,204,379,0,0,14,0,0.0,0.0,998837.29,8.75,22.696800145441323,8,1,0.0,0,0.0,0.0,0.0,19.428571428571427,0.0,0.0,0,1,1,0
C_233724,2022-03-01,785,785,0,0,0,0,0.0,0.0,0.0,0.0,,0,0,,0,0.0,0.0,0.0,23.0,0.0,0.0,0,1,1,1
C_235399,2022-03-01,659,659,0,0,0,0,0.0,0.0,0.0,,,0,0,,0,0.0,0.0,0.0,34.0,0.0,0.0,0,1,1,1
C_235625,2022-03-01,617,617,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,0.0,33.0,0.0,0.0,0,1,1,1
C_237191,2022-03-01,8,8,2,2,2,2,3532179.42,1766089.71,3532179.42,0.0,,2,1,1.0,0,0.0,0.0,0.0,13.0,0.0,0.5500000795014939,0,1,1,0
C_237751,2022-03-01,169,575,0,2,2,-2,0.0,0.0,265685.83,40.6,118.87640640598116,2,1,1.0,0,0.0,0.0,0.0,22.6,0.0,0.0,0,1,1,0
C_239085,2022-03-01,582,750,0,0,0,0,0.0,0.0,0.0,12.923076923076923,36.91309961351016,0,0,,0,0.0,0.0,0.0,18.2,0.0,0.0,0,1,1,1
C_263291,2022-03-01,561,561,0,0,0,0,0.0,0.0,0.0,0.0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1
C_144468,2022-03-01,211,764,0,0,6,0,0.0,0.0,2640941.88,3.089385474860335,13.43953789509596,2,1,1.0,9,0.3333333333333333,0.4444444444444444,5.455555555555556,24.18032786885246,0.0,0.0,1,1,1,0
C_135878,2022-03-01,344,722,0,0,3,0,0.0,0.0,113290.35,23.625,38.5,1,1,0.0,1,1.0,0.0,7.4,16.2,0.0,0.0,1,1,1,0
C_029626,2022-03-01,596,617,0,0,0,0,0.0,0.0,0.0,5.25,10.5,0,0,,2,0.5,0.0,4.55,37.0,0.0,0.0,1,1,1,1
C_034287,2022-03-01,589,673,0,0,0,0,0.0,0.0,0.0,12.0,22.03028218914441,0,0,,0,0.0,0.0,0.0,13.25,0.0,0.0,0,1,1,1
C_035154,2022-03-01,197,218,0,0,2,0,0.0,0.0,2762.71,21.0,,2,1,1.0,1,0.0,1.0,6.1,27.33333333333333,0.0,0.0,1,1,1,0
C_035718,2022-03-01,162,757,0,1,1,-1,0.0,0.0,2692.63,119.0,134.92034687177468,1,1,1.0,0,0.0,0.0,0.0,28.0,0.0,0.0,0,1,1,1
C_039413,2022-03-01,610,792,0,0,0,0,0.0,0.0,0.0,9.578947368421051,14.040875999395812,0,0,,1,1.0,0.0,7.9,28.166666666666668,0.0,0.0,1,1,1,1
C_040673,2022-03-01,169,806,0,3,5,-3,0.0,0.0,45180.91,33.526315789473685,83.2375238706496,4,1,1.0,1,0.0,0.0,3.9,16.266666666666666,0.0,0.0,1,1,1,0
C_028208,2022-03-01,64,484,1,1,4,1,1922.1,1922.1,9775.05,60.0,83.79140767405688,3,1,1.0,0,0.0,0.0,0.0,22.83333333333333,0.0,0.0,0,1,1,0
C_042732,2022-03-01,22,162,30,159,159,-99,473964.79,15798.826333333334,1803709.16,0.8860759493670886,7.567088211075312,46,4,1.0,6,0.1666666666666666,0.1666666666666666,4.766666666666667,12.555555555555555,0.0,0.7399973006208571,1,1,1,0
C_050237,2022-03-01,1,757,9,76,172,-58,13076760.36,1452973.3733333333,70804383.76,2.719424460431654,7.285343356795418,3,2,0.3546511627906977,12,0.25,0.1666666666666666,4.616666666666666,21.262295081967213,0.0,0.3699999724201924,1,1,1,0
C_051392,2022-03-01,393,617,0,0,0,0,0.0,0.0,0.0,56.0,112.0,0,0,,0,0.0,0.0,0.0,30.666666666666668,0.0,0.0,0,1,1,1
C_051535,2022-03-01,1,778,11,58,151,-36,15080546.13,1370958.739090909,59979920.02,2.835766423357664,5.809430721497543,11,1,0.2052980132450331,17,0.3529411764705882,0.1764705882352941,5.176470588235294,24.44,0.008,0.4800000128842028,1,1,1,0
C_051706,2022-03-01,22,771,19,44,92,-6,944623.58,49717.030526315786,2789052.86,1.5970149253731345,9.403676747391676,44,4,0.1195652173913043,16,0.1875,0.0625,4.86875,23.34567901234568,0.0061728395061728,0.5599988536711182,1,1,1,0
C_054737,2022-03-01,246,260,0,0,3,0,0.0,0.0,185846.89,7.0,9.899494936611664,2,1,0.0,0,0.0,0.0,0.0,31.0,0.0,0.0,0,1,1,0
C_058218,2022-03-01,1,666,38,86,108,-10,19847321.76,522297.9410526317,31973260.16,4.618055555555555,10.311916202778017,1,1,0.324074074074074,5,0.4,0.2,4.8,21.01960784313725,0.0,0.5900000357192609,1,1,1,0
C_049314,2022-03-01,582,582,0,0,0,0,0.0,0.0,0.0,,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1
C_027096,2022-03-01,295,764,0,0,3,0,0.0,0.0,367777.87,14.65625,33.56419883668292,2,2,0.0,1,0.0,1.0,4.0,20.363636363636363,0.0,0.0,1,1,1,0
C_023073,2022-03-01,127,659,0,9,14,-9,0.0,0.0,62208.56,23.130434782608692,47.16730796549092,8,2,1.0,1,1.0,0.0,6.2,21.11764705882353,0.0,0.0,1,1,1,0
C_022746,2022-03-01,64,162,5,11,11,-1,382811.65,76562.33,569157.04,9.8,30.99032106965012,6,2,1.0,0,0.0,0.0,0.0,15.333333333333334,0.0,0.0,0,1,1,0
C_997228,2022-03-01,176,631,0,4,52,-4,0.0,0.0,1034119.33,4.41747572815534,18.337534779813662,11,3,0.3461538461538461,6,0.1666666666666666,0.5,4.75,21.14814814814815,0.0,0.0,1,1,1,0
C_009817,2022-03-01,589,589,0,0,0,0,0.0,0.0,0.0,,,0,0,,0,0.0,0.0,0.0,27.5,0.0,0.0,0,1,1,1
C_010119,2022-03-01,561,736,0,0,0,0,0.0,0.0,0.0,43.75,64.75788240309694,0,0,,0,0.0,0.0,0.0,19.33333333333333,0.0,0.0,0,1,1,1
C_010649,2022-03-01,141,701,0,28,60,-28,0.0,0.0,7233342.64,5.714285714285714,29.687374524965456,2,2,1.0,5,0.8,0.2,5.2,22.791666666666668,0.0,0.0,1,1,1,0
C_011055,2022-03-01,617,645,0,0,0,0,0.0,0.0,0.0,28.0,,0,0,,0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,1
C_014775,2022-03-01,365,540,0,0,0,0,0.0,0.0,0.0,87.5,123.74368670764582,0,0,,0,0.0,0.0,0.0,8.5,0.0,0.0,0,1,1,1
C_015045,2022-03-01,400,400,0,0,0,0,0.0,0.0,0.0,,,0,0,,0,0.0,0.0,0.0,18.0,0.0,0.0,0,1,1,1
C_015579,2022-03-01,561,617,0,0,0,0,0.0,0.0,0.0,11.2,15.336231610144653,0,0,,1,1.0,0.0,7.8,16.0,0.0,0.0,1,1,1,1
C_015746,2022-03-01,64,414,1,1,7,1,2374501.34,2374501.34,6002977.92,21.875,38.07339403485501,2,1,1.0,0,0.0,0.0,0.0,24.666666666666668,0.1666666666666666,0.0,0,1,1,0
C_016617,2022-03-01,435,743,0,0,0,0,0.0,0.0,0.0,30.8,58.67765048693298,0,0,,0,0.0,0.0,0.0,34.2,0.0,0.0,0,1,1,1
C_018229,2022-03-01,386,799,0,0,0,0,0.0,0.0,0.0,34.416666666666664,54.423354501091865,0,0,,1,1.0,0.0,6.0,26.7,0.0,0.0,1,1,1,1
C_018593,2022-03-01,687,708,0,0,0,0,0.0,0.0,0.0,5.25,6.701989754294367,0,0,,1,0.0,1.0,3.3,37.0,0.0,0.0,1,1,1,1
C_021668,2022-03-01,568,568,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,0.0,49.0,0.0,0.0,0,1,1,1
C_021985,2022-03-01,78,400,2,4,14,0,10662.98,5331.49,42031.19,17.88888888888889,23.05718948458603,4,2,1.0,1,0.0,0.0,1.5,29.105263157894736,0.0,0.0,1,1,1,0
C_022240,2022-03-01,99,743,0,17,50,-17,0.0,0.0,1832019.52,6.313725490196078,10.070032389219902,19,3,1.0,5,0.2,0.4,5.6,21.29824561403509,0.0350877192982456,0.0,1,1,1,0
C_058685,2022-03-01,561,561,0,0,0,0,0.0,0.0,0.0,,,0,0,,1,0.0,0.0,5.4,5.0,0.0,0.0,1,1,1,1
C_059511,2022-03-01,365,379,0,0,0,0,0.0,0.0,0.0,1.0769230769230769,2.628736656695838,0,0,,0,0.0,0.0,0.0,19.25,0.0,0.0,0,1,1,1
C_063809,2022-03-01,99,771,0,23,26,-23,0.0,0.0,593148.58,11.01639344262295,22.44585470510363,11,1,1.0,3,0.3333333333333333,0.3333333333333333,6.7,23.10810810810811,0.027027027027027,0.0,1,1,1,0
C_063926,2022-03-01,1,806,15,25,74,5,1500341.86,100022.79066666668,2641215.45,2.9166666666666665,7.657458237996906,10,2,0.9864864864864864,13,0.3076923076923077,0.2307692307692307,4.492307692307692,24.363636363636363,0.0151515151515151,0.3399996468957724,1,1,1,0
C_099163,2022-03-01,575,729,0,0,0,0,0.0,0.0,0.0,2.081081081081081,10.280659800739508,0,0,,0,0.0,0.0,0.0,24.666666666666668,0.0,0.0,0,1,1,1
C_101421,2022-03-01,204,729,0,0,3,0,0.0,0.0,37087.37,65.625,130.8477168314373,2,2,1.0,0,0.0,0.0,0.0,20.75,0.0,0.0,0,1,1,0
C_101842,2022-03-01,1,799,17,75,117,-41,15869054.66,933473.8035294118,37873786.09,3.6774193548387095,9.088408203850046,13,2,0.0085470085470085,6,0.3333333333333333,0.0,4.166666666666667,25.234567901234566,0.0,0.6699997806791859,1,1,1,0
C_110846,2022-03-01,498,659,0,0,0,0,0.0,0.0,0.0,161.0,,0,0,,0,0.0,0.0,0.0,24.0,0.0,0.0,0,1,1,1
C_113139,2022-03-01,1,778,40,162,342,-82,5107003.47,127675.08675,27163232.24,0.9676214196762142,3.680025980627616,112,5,0.4912280701754385,50,0.36,0.22,4.488,24.91826923076923,0.0144230769230769,0.529999894958351,1,1,1,0
C_117580,2022-03-01,540,750,0,0,0,0,0.0,0.0,0.0,0.0825147347740668,0.7556578795036244,0,0,,115,0.3391304347826087,0.2434782608695652,5.076521739130435,24.51934523809524,0.0044642857142857,0.0,1,1,1,1
C_118223,2022-03-01,8,183,8,20,23,-4,75588.41,9448.55125,188162.18,7.954545454545454,13.014560610285232,11,3,1.0,2,0.0,0.5,5.5,25.545454545454547,0.0,0.4199907770348167,1,1,1,0
C_119382,2022-03-01,218,792,0,0,13,0,0.0,0.0,208416.79,15.944444444444445,33.57545399709602,9,3,1.0,0,0.0,0.0,0.0,22.444444444444443,0.0,0.0,0,1,1,0
